"L.부동산업(68)","남자","10~29인",-,73839,276,2783,66945,3835,-,77020,258,2337,70505,3920,-,67584,191,1671,62383,3339,-,74918,172,2239,69357,3150,-,71646,137,1943,66544,3022
"L.부동산업(68)","남자","30~49인",-,16612,14,1036,14496,1066,-,16968,11,1059,14784,1114,-,13812,6,578,12183,1045,-,14896,8,633,13079,1176,-,13706,6,766,12017,917
"L.부동산업(68)","남자","50~99인",-,10497,1,1054,9057,385,-,13167,6,663,11400,1098,-,11780,1,583,10144,1052,-,10842,1,955,9246,640,-,9032,0,695,7746,591
"L.부동산업(68)","남자","100~199인",-,10946,0,693,9743,510,-,11737,1,864,10028,844,-,10071,0,356,9117,598,-,9822,0,327,9119,376,-,10668,0,690,9348,630
"L.부동산업(68)","남자","200~299인",-,4838,0,211,3988,639,-,4777,0,267,4224,286,-,5875,0,48,5017,810,-,5420,0,161,4430,829,-,6540,1,0,5626,913
"L.부동산업(68)","남자","300~499인",-,5283,0,15,4587,681,-,6611,0,464,5533,614,-,6797,0,84,5491,1222,-,5208,0,84,4653,471,-,5535,0,91,4810,634
"L.부동산업(68)","남자","500~999인",-,5046,0,0,4744,302,-,5173,0,0,4627,546,-,5092,0,375,4300,417,-,7521,0,632,6192,697,-,5576,0,0,4920,656
"L.부동산업(68)","남자","1000인이상",-,5580,0,0,5418,162,-,7725,0,0,7645,80,-,7146,0,0,5473,1673,-,8870,0,0,7621,1249,-,7189,0,0,6128,1061
"L.부동산업(68)","여자","전규모",-,151850,10090,15479,110933,15348,-,154674,10267,14211,115539,14657,-,141073,6716,6983,110123,17251,-,156285,7464,7846,127543,13432,-,154315,6861,7341,126361,13752
"L.부동산업(68)","여자","1~4인",-,48602,9495,5909,27902,5296,-,48933,9322,4915,29458,5238,-,43536,6157,1577,29129,6673,-,50740,7020,2202,37014,4504,-,51166,6381,2216,37850,4719
"L.부동산업(68)","여자","5~9인",-,31428,545,1464,27249,2170,-,32369,874,2902,26648,1945,-,30260,499,819,26332,2610,-,34143,390,1043,30609,2101,-,33414,440,1098,29818,2058
"L.부동산업(68)","여자","10~29인",-,35269,48,3439,28855,2927,-,35168,65,2615,29725,2763,-,31270,55,1594,27211,2410,-,36233,52,1975,31931,2275,-,34818,38,1805,30767,2208
"L.부동산업(68)","여자","30~49인",-,10330,1,2185,6909,1235,-,8994,4,1312,6747,931,-,7922,2,665,6271,984,-,8094,2,837,6540,715,-,8147,2,935,6417,793
"L.부동산업(68)","여자","50~99인",-,6741,1,1349,4849,542,-,7635,2,1228,5665,740,-,6657,2,589,5082,984,-,6403,0,868,4943,592,-,5180,0,515,4197,468
"L.부동산업(68)","여자","100~199인",-,6061,0,791,4640,630,-,6388,0,662,5055,671,-,5275,1,400,4357,517,-,5570,0,388,4651,531,-,5609,0,519,4680,410
"L.부동산업(68)","여자","200~299인",-,2870,0,293,1958,619,-,2745,0,74,2460,211,-,3301,0,352,2707,242,-,2889,0,38,2416,435,-,3389,0,0,2895,494
"L.부동산업(68)","여자","300~499인",-,2944,0,49,2387,508,-,3580,0,503,2483,594,-,3438,0,251,2495,692,-,3220,0,251,2501,468,-,3584,0,253,2811,520
"L.부동산업(68)","여자","500~999인",-,2960,0,0,2779,181,-,3558,0,0,3185,373,-,4190,0,736,2877,577,-,4619,0,244,3434,941,-,3886,0,0,2923,963
"L.부동산업(68)","여자","1000인이상",-,4645,0,0,3405,1240,-,5304,0,0,4113,1191,-,5224,0,0,3662,1562,-,4374,0,0,3504,870,-,5122,0,0,4003,1119
"M.전문, 과학 및 기술 서비스업(70~73)","계","전규모",85453,1040918,39597,9723,945211,46387,91458,1101433,42125,9460,999417,50431,93246,1116539,38770,7966,997446,72357,105783,1237429,41014,8426,1144992,42997,114424,1289870,40001,9876,1184224,55769
"M.전문, 과학 및 기술 서비스업(70~73)","계","1~4인",46102,122906,26613,1532,85846,8915,51440,134777,29378,1348,88999,15052,54215,132284,27029,1053,86047,18155,61292,152780,29023,1440,114840,7477,69800,164882,28033,1471,125481,9897
"M.전문, 과학 및 기술 서비스업(70~73)","계","5~9인",23353,149550,11133,1287,126213,10917,23625,147323,11144,1310,127787,7082,22304,141363,9950,1106,117128,13179,24969,158115,10072,1309,140425,6309,24710,157704,10141,1422,138405,7736
"M.전문, 과학 및 기술 서비스업(70~73)","계","10~29인",11565,178001,1758,2164,166345,7734,11598,181708,1495,2057,170860,7296,11855,185374,1673,1601,171642,10458,14105,219319,1715,2329,207068,8207,14284,224689,1678,2523,211848,8640
"M.전문, 과학 및 기술 서비스업(70~73)","계","30~49인",1957,73474,61,1029,69944,2440,2084,77539,79,993,73386,3081,2063,77339,74,888,72299,4078,2476,91774,94,1036,87512,3132,2561,95107,108,1304,89625,4070
"M.전문, 과학 및 기술 서비스업(70~73)","계","50~99인",1311,89047,26,1620,84739,2662,1461,99883,24,1318,95132,3409,1505,103363,38,920,97447,4958,1605,109701,30,1026,104317,4328,1657,113436,37,1089,108252,4058
"M.전문, 과학 및 기술 서비스업(70~73)","계","100~199인",623,85427,3,583,80772,4069,670,93121,3,709,87559,4850,694,95071,3,784,88431,5853,698,98053,1,679,93961,3412,742,102157,3,1015,97824,3315
"M.전문, 과학 및 기술 서비스업(70~73)","계","200~299인",196,47324,1,905,44961,1457,214,51541,1,1077,48217,2246,232,56162,1,307,52247,3607,238,58675,1,443,55908,2323,256,62190,1,468,59704,2017
"M.전문, 과학 및 기술 서비스업(70~73)","계","300~499인",186,70270,1,603,66751,2915,192,73269,0,560,69590,3119,202,77970,0,634,72925,4411,205,78950,0,137,75899,2914,214,83142,0,584,78947,3611
"M.전문, 과학 및 기술 서비스업(70~73)","계","500~999인",112,76051,0,0,72778,3273,119,79407,0,88,77480,1839,118,81392,0,673,76802,3917,131,88773,0,27,84847,3899,134,93120,0,0,86844,6276
"M.전문, 과학 및 기술 서비스업(70~73)","계","1000인이상",48,148868,1,0,146862,2005,55,162865,1,0,160407,2457,58,166221,2,0,162478,3741,64,181289,78,0,180215,996,66,193443,0,0,187294,6149
"M.전문, 과학 및 기술 서비스업(70~73)","남자","전규모",-,700461,34003,5228,637654,23576,-,739020,35344,5032,671005,27639,-,739834,33067,4867,664043,37857,-,803866,34658,5110,740596,23502,-,837557,33387,5782,767301,31087
"M.전문, 과학 및 기술 서비스업(70~73)","남자","1~4인",-,74995,22523,798,47401,4273,-,81116,24235,649,48732,7500,-,79746,22781,649,47837,8479,-,91739,24202,829,62838,3870,-,101423,23193,801,71929,5500
"M.전문, 과학 및 기술 서비스업(70~73)","남자","5~9인",-,82417,9872,710,66985,4850,-,81112,9726,708,67098,3580,-,75727,8750,665,59883,6429,-,86592,8797,752,73789,3254,-,85578,8657,833,72004,4084
"M.전문, 과학 및 기술 서비스업(70~73)","남자","10~29인",-,114402,1528,1222,107348,4304,-,116964,1289,1123,110350,4202,-,117610,1435,957,109248,5970,-,139045,1471,1228,131369,4977,-,141593,1413,1441,133668,5071
"M.전문, 과학 및 기술 서비스업(70~73)","남자","30~49인",-,50781,52,539,48757,1433,-,52829,70,630,50272,1857,-,51328,63,494,48232,2539,-,61064,80,631,58388,1965,-,61813,91,804,58421,2497
"M.전문, 과학 및 기술 서비스업(70~73)","남자","50~99인",-,61510,23,1010,58925,1552,-,68599,19,659,65834,2087,-,70234,33,432,66826,2943,-,72870,28,594,69685,2563,-,74681,30,625,71746,2280
"M.전문, 과학 및 기술 서비스업(70~73)","남자","100~199인",-,59723,3,266,57058,2396,-,65122,3,482,61623,3014,-,64226,2,607,60484,3133,-,66902,1,543,64476,1882,-,67871,2,528,65562,1779
"M.전문, 과학 및 기술 서비스업(70~73)","남자","200~299인",-,33410,1,526,32015,868,-,36012,1,540,34070,1401,-,38790,1,250,36456,2083,-,39932,1,395,38276,1260,-,42301,1,401,40662,1237
"M.전문, 과학 및 기술 서비스업(70~73)","남자","300~499인",-,49699,0,157,48245,1297,-,50635,0,173,48747,1715,-,53731,0,241,51271,2219,-,53389,0,121,51941,1327,-,56518,0,349,53955,2214
"M.전문, 과학 및 기술 서비스업(70~73)","남자","500~999인",-,55340,0,0,53760,1580,-,57278,0,68,56241,969,-,58451,0,572,55509,2370,-,61888,0,17,59994,1877,-,64023,0,0,60906,3117
"M.전문, 과학 및 기술 서비스업(70~73)","남자","1000인이상",-,118184,1,0,117160,1023,-,129353,1,0,128038,1314,-,129991,2,0,128297,1692,-,130445,78,0,129840,527,-,141756,0,0,138448,3308
"M.전문, 과학 및 기술 서비스업(70~73)","여자","전규모",-,340457,5594,4495,307557,22811,-,362413,6781,4428,328412,22792,-,376705,5703,3099,333403,34500,-,433563,6356,3316,404396,19495,-,452313,6614,4094,416923,24682
"M.전문, 과학 및 기술 서비스업(70~73)","여자","1~4인",-,47911,4090,734,38445,4642,-,53661,5143,699,40267,7552,-,52538,4248,404,38210,9676,-,61041,4821,611,52002,3607,-,63459,4840,670,53552,4397
"M.전문, 과학 및 기술 서비스업(70~73)","여자","5~9인",-,67133,1261,577,59228,6067,-,66211,1418,602,60689,3502,-,65636,1200,441,57245,6750,-,71523,1275,557,66636,3055,-,72126,1484,589,66401,3652
"M.전문, 과학 및 기술 서비스업(70~73)","여자","10~29인",-,63599,230,942,58997,3430,-,64744,206,934,60510,3094,-,67764,238,644,62394,4488,-,80274,244,1101,75699,3230,-,83096,265,1082,78180,3569
"M.전문, 과학 및 기술 서비스업(70~73)","여자","30~49인",-,22693,9,490,21187,1007,-,24710,9,363,23114,1224,-,26011,11,394,24067,1539,-,30710,14,405,29124,1167,-,33294,17,500,31204,1573
"M.전문, 과학 및 기술 서비스업(70~73)","여자","50~99인",-,27537,3,610,25814,1110,-,31284,5,659,29298,1322,-,33129,5,488,30621,2015,-,36831,2,432,34632,1765,-,38755,7,464,36506,1778
"M.전문, 과학 및 기술 서비스업(70~73)","여자","100~199인",-,25704,0,317,23714,1673,-,27999,0,227,25936,1836,-,30845,1,177,27947,2720,-,31151,0,136,29485,1530,-,34286,1,487,32262,1536
"M.전문, 과학 및 기술 서비스업(70~73)","여자","200~299인",-,13914,0,379,12946,589,-,15529,0,537,14147,845,-,17372,0,57,15791,1524,-,18743,0,48,17632,1063,-,19889,0,67,19042,780
"M.전문, 과학 및 기술 서비스업(70~73)","여자","300~499인",-,20571,1,446,18506,1618,-,22634,0,387,20843,1404,-,24239,0,393,21654,2192,-,25561,0,16,23958,1587,-,26624,0,235,24992,1397
"M.전문, 과학 및 기술 서비스업(70~73)","여자","500~999인",-,20711,0,0,19018,1693,-,22129,0,20,21239,870,-,22941,0,101,21293,1547,-,26885,0,10,24853,2022,-,29097,0,0,25938,3159
"M.전문, 과학 및 기술 서비스업(70~73)","여자","1000인이상",-,30684,0,0,29702,982,-,33512,0,0,32369,1143,-,36230,0,0,34181,2049,-,50844,0,0,50375,469,-,51687,0,0,48846,2841
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","계","전규모",49490,1170959,15171,43274,948363,164151,55309,1213870,20180,54162,955953,183575,49160,1132661,12995,40841,907469,171356,53981,1191918,13952,43263,962391,172312,56609,1218199,13798,47683,974468,182250
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","계","1~4인",27439,66302,10640,1735,46054,7873,32567,91065,15261,4895,51115,19794,29053,64796,9253,1508,43203,10832,31676,71354,10052,1619,51691,7992,34475,75983,9831,1728,56187,8237
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","계","5~9인",8794,56471,2816,2136,43035,8484,9482,63796,3210,2336,45886,12364,8087,52138,2357,1544,38706,9531,9039,58023,2517,1897,45576,8033,8570,55217,2513,1920,42505,8279
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","계","10~29인",7411,124512,1401,14050,87910,21151,7476,127134,1394,13401,90409,21930,6648,112620,1112,9311,82590,19607,7386,124678,1112,11690,94057,17819,7581,128012,1168,11583,95773,19488
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","계","30~49인",2032,75944,213,5745,57301,12685,2030,76514,209,7542,57927,10836,1815,68365,170,4010,52684,11501,2138,80332,164,5676,63021,11471,2145,80638,171,5943,61595,12929
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","계","50~99인",1700,117244,80,5150,92203,19811,1664,115618,79,5687,92601,17251,1550,106732,73,5290,83979,17390,1696,117931,78,5064,95539,17250,1704,118029,83,6027,92193,19726
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","계","100~199인",977,133663,11,4796,105981,22875,958,133859,15,5463,108493,19888,945,130207,21,4599,105718,19869,985,137425,25,3682,111616,22102,1053,146021,24,5510,113963,26524
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","계","200~299인",445,108296,6,1429,90528,16333,439,106991,8,2378,89235,15370,390,94370,3,2249,78683,13435,391,93533,2,2747,77937,12847,394,95065,3,2235,79383,13444
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","계","300~499인",321,122411,3,2747,103331,16330,319,121622,4,3069,99330,19219,318,120778,5,2374,97410,20989,312,118470,2,3202,97396,17870,320,120913,5,4957,95994,19957
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","계","500~999인",268,185534,1,5337,159285,20911,261,180511,0,9159,146656,24696,233,162099,1,6139,135940,20019,231,160022,0,4777,136421,18824,251,177768,0,4862,145229,27677
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","계","1000인이상",103,180582,0,149,162735,17698,113,196760,0,232,174301,22227,121,220556,0,3817,188556,28183,127,230150,0,2909,189137,38104,116,220553,0,2918,191646,25989
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남자","전규모",-,622234,10149,19216,510552,82317,-,654204,13088,23756,519900,97460,-,616863,8791,19604,496236,92232,-,655034,9400,20382,529951,95301,-,668654,9258,23271,536940,99185
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남자","1~4인",-,39953,6988,949,28036,3980,-,53781,9761,1687,31638,10695,-,40558,6185,885,27278,6210,-,45053,6727,968,32625,4733,-,48739,6555,1039,36326,4819
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남자","5~9인",-,33782,1953,1137,26054,4638,-,37981,2150,1218,27813,6800,-,31810,1618,903,23814,5475,-,35134,1717,1066,27901,4450,-,33071,1693,1154,25603,4621
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남자","10~29인",-,71749,988,5278,53773,11710,-,73186,961,4849,54800,12576,-,65464,795,3599,50378,10692,-,73075,764,4719,58139,9453,-,75169,802,4938,58785,10644
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남자","30~49인",-,45269,155,2496,35934,6684,-,45086,146,3501,35766,5673,-,40515,117,1825,32498,6075,-,46903,116,2251,38172,6364,-,46749,126,2637,36823,7163
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남자","50~99인",-,65612,51,2493,52403,10665,-,64227,54,2724,51994,9455,-,57728,52,2664,45858,9154,-,63601,52,2281,52041,9227,-,64020,60,3214,50654,10092
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남자","100~199인",-,69381,7,2301,55619,11454,-,69711,9,2235,57269,10198,-,69815,15,2216,56876,10708,-,73979,20,1838,60642,11479,-,77684,17,3305,60629,13733
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남자","200~299인",-,53568,4,765,44712,8087,-,53528,4,963,45418,7143,-,47935,3,950,40234,6748,-,47017,2,1202,38309,7504,-,48428,2,1307,39577,7542
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남자","300~499인",-,62826,2,1136,53092,8596,-,60987,3,1417,49991,9576,-,62030,5,1450,49237,11338,-,59463,2,1438,48968,9055,-,62635,3,2151,50310,10171
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남자","500~999인",-,95139,1,2631,83136,9371,-,96500,0,5126,77292,14082,-,86539,1,3269,72815,10454,-,86764,0,2874,72263,11627,-,95355,0,2531,77304,15520
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남자","1000인이상",-,84955,0,30,77793,7132,-,99217,0,36,87919,11262,-,114469,0,1843,97248,15378,-,124045,0,1745,100891,21409,-,116804,0,995,100929,14880
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여자","전규모",-,548725,5022,24058,437811,81834,-,559666,7092,30406,436053,86115,-,515798,4204,21237,411233,79124,-,536884,4552,22881,432440,77011,-,549545,4540,24412,437528,83065
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여자","1~4인",-,26349,3652,786,18018,3893,-,37284,5500,3208,19477,9099,-,24238,3068,623,15925,4622,-,26301,3325,651,19066,3259,-,27244,3276,689,19861,3418
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여자","5~9인",-,22689,863,999,16981,3846,-,25815,1060,1118,18073,5564,-,20328,739,641,14892,4056,-,22889,800,831,17675,3583,-,22146,820,766,16902,3658
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여자","10~29인",-,52763,413,8772,34137,9441,-,53948,433,8552,35609,9354,-,47156,317,5712,32212,8915,-,51603,348,6971,35918,8366,-,52843,366,6645,36988,8844
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여자","30~49인",-,30675,58,3249,21367,6001,-,31428,63,4041,22161,5163,-,27850,53,2185,20186,5426,-,33429,48,3425,24849,5107,-,33889,45,3306,24772,5766
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여자","50~99인",-,51632,29,2657,39800,9146,-,51391,25,2963,40607,7796,-,49004,21,2626,38121,8236,-,54330,26,2783,43498,8023,-,54009,23,2813,41539,9634
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여자","100~199인",-,64282,4,2495,50362,11421,-,64148,6,3228,51224,9690,-,60392,6,2383,48842,9161,-,63446,5,1844,50974,10623,-,68337,7,2205,53334,12791
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여자","200~299인",-,54728,2,664,45816,8246,-,53463,4,1415,43817,8227,-,46435,0,1299,38449,6687,-,46516,0,1545,39628,5343,-,46637,1,928,39806,5902
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여자","300~499인",-,59585,1,1611,50239,7734,-,60635,1,1652,49339,9643,-,58748,0,924,48173,9651,-,59007,0,1764,48428,8815,-,58278,2,2806,45684,9786
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여자","500~999인",-,90395,0,2706,76149,11540,-,84011,0,4033,69364,10614,-,75560,0,2870,63125,9565,-,73258,0,1903,64158,7197,-,82413,0,2331,67925,12157
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여자","1000인이상",-,95627,0,119,84942,10566,-,97543,0,196,86382,10965,-,106087,0,1974,91308,12805,-,106105,0,1164,88246,16695,-,103749,0,1923,90717,11109
"P.교육 서비스업(85)","계","전규모",94851,906504,71851,111909,540378,182366,100845,928341,76513,113451,557695,180682,88259,834702,63222,74627,569938,126915,88370,845191,60731,87089,587096,110275,91879,875107,65027,102476,589714,117890
"P.교육 서비스업(85)","계","1~4인",56798,157027,48782,10879,59020,38346,62457,170816,53133,13436,54865,49382,56250,146551,46161,9231,61786,29373,55658,146469,44405,9230,70572,22262,57463,151764,45722,10048,73657,22337
"P.교육 서비스업(85)","계","5~9인",22540,143349,17522,17305,72499,36023,23006,144278,18082,18949,69288,37959,18726,117800,13831,13938,61640,28391,18921,119532,13302,15970,67780,22480,20120,127359,15813,19358,68647,23541
"P.교육 서비스업(85)","계","10~29인",11339,176376,5261,35044,110318,25753,11268,180593,5003,37247,109654,28689,9448,148731,3008,22112,101178,22433,9882,155245,2858,26835,106480,19072,10322,162881,3332,33007,106051,20491
"P.교육 서비스업(85)","계","30~49인",2020,75498,225,21009,46166,8098,1867,70094,236,18094,43624,8140,1687,63081,178,12400,43135,7368,1803,67322,125,14909,45659,6629,1807,67307,121,16756,44679,5751
"P.교육 서비스업(85)","계","50~99인",1422,98260,54,11948,77784,8474,1541,108773,54,10932,86680,11107,1484,104420,36,6718,88778,8888,1444,102096,34,7444,86176,8442,1479,103289,30,8106,85521,9632
"P.교육 서비스업(85)","계","100~199인",421,51805,5,6752,38543,6505,385,49563,3,6430,36554,6576,356,45692,5,4435,35242,6010,349,44245,4,4292,34701,5248,374,47066,4,4480,37380,5202
"P.교육 서비스업(85)","계","200~299인",71,17461,2,2319,12053,3087,78,18945,2,2167,13070,3706,67,16386,0,713,12803,2870,73,17897,1,1562,13703,2631,72,17763,4,2062,13100,2597
"P.교육 서비스업(85)","계","300~499인",111,42674,0,3454,27868,11352,110,42288,0,2671,32616,7001,108,41255,3,2429,33762,5061,106,40538,2,2825,32099,5612,105,39892,1,3745,30096,6050
"P.교육 서비스업(85)","계","500~999인",75,52430,0,1309,34054,17067,81,55623,0,3026,43201,9396,77,52541,0,1565,45401,5575,79,55536,0,3018,47061,5457,82,58854,0,2606,50161,6087
"P.교육 서비스업(85)","계","1000인이상",54,91624,0,1890,62073,27661,52,87368,0,499,68143,18726,56,98245,0,1086,86213,10946,55,96311,0,1004,82865,12442,55,98932,0,2308,80422,16202
"P.교육 서비스업(85)","남자","전규모",-,376720,33152,31736,242695,69137,-,385341,34296,31139,253876,66030,-,344160,28633,20512,252523,42492,-,350286,27749,24377,260933,37227,-,357968,30106,28102,258515,41245
"P.교육 서비스업(85)","남자","1~4인",-,59429,22360,3715,21883,11471,-,65759,23393,4424,21136,16806,-,54375,20541,3032,23095,7707,-,55387,20013,2875,26653,5846,-,58558,20980,2960,28186,6432
"P.교육 서비스업(85)","남자","5~9인",-,48335,8316,5372,23821,10826,-,48423,8490,5685,23040,11208,-,38405,6373,4071,20221,7740,-,39365,6159,4437,22790,5979,-,41791,7268,5203,23192,6128
"P.교육 서비스업(85)","남자","10~29인",-,53693,2316,9324,33814,8239,-,54095,2238,9100,33873,8884,-,45302,1585,5543,31146,7028,-,47996,1467,6936,33704,5889,-,50653,1759,8444,34045,6405
"P.교육 서비스업(85)","남자","30~49인",-,25790,120,3727,19413,2530,-,24880,135,3581,18431,2733,-,21656,102,1857,17335,2362,-,23241,82,2907,18146,2106,-,22870,74,3281,17469,2046
"P.교육 서비스업(85)","남자","50~99인",-,46579,33,3263,40195,3088,-,50906,35,3084,43737,4050,-,47927,27,1965,42750,3185,-,46752,23,2174,41460,3095,-,45856,18,2540,40040,3258
"P.교육 서비스업(85)","남자","100~199인",-,25827,5,2317,20722,2783,-,23611,3,1960,19037,2611,-,22082,2,1747,17672,2661,-,20712,2,1530,17303,1877,-,21961,2,1649,18287,2023
"P.교육 서비스업(85)","남자","200~299인",-,8846,2,863,6573,1408,-,9530,2,704,7209,1615,-,7677,0,41,6600,1036,-,8483,1,533,6758,1191,-,8107,4,615,6375,1113
"P.교육 서비스업(85)","남자","300~499인",-,22812,0,1454,15766,5592,-,22559,0,1117,17916,3526,-,21150,3,926,17907,2314,-,20435,2,1022,16975,2436,-,19169,1,1004,15484,2680
"P.교육 서비스업(85)","남자","500~999인",-,29853,0,610,20488,8755,-,31624,0,1287,25836,4501,-,28721,0,665,25231,2825,-,30379,0,1376,26343,2660,-,31452,0,1152,27386,2914
"P.교육 서비스업(85)","남자","1000인이상",-,55556,0,1091,40020,14445,-,53954,0,197,43661,10096,-,56865,0,665,50566,5634,-,57536,0,587,50801,6148,-,57551,0,1254,48051,8246
"P.교육 서비스업(85)","여자","전규모",-,529784,38699,80173,297683,113229,-,543000,42217,82312,303819,114652,-,490542,34589,54115,317415,84423,-,494905,32982,62712,326163,73048,-,517139,34921,74374,331199,76645
"P.교육 서비스업(85)","여자","1~4인",-,97598,26422,7164,37137,26875,-,105057,29740,9012,33729,32576,-,92176,25620,6199,38691,21666,-,91082,24392,6355,43919,16416,-,93206,24742,7088,45471,15905
"P.교육 서비스업(85)","여자","5~9인",-,95014,9206,11933,48678,25197,-,95855,9592,13264,46248,26751,-,79395,7458,9867,41419,20651,-,80167,7143,11533,44990,16501,-,85568,8545,14155,45455,17413
"P.교육 서비스업(85)","여자","10~29인",-,122683,2945,25720,76504,17514,-,126498,2765,28147,75781,19805,-,103429,1423,16569,70032,15405,-,107249,1391,19899,72776,13183,-,112228,1573,24563,72006,14086
"P.교육 서비스업(85)","여자","30~49인",-,49708,105,17282,26753,5568,-,45214,101,14513,25193,5407,-,41425,76,10543,25800,5006,-,44081,43,12002,27513,4523,-,44437,47,13475,27210,3705
"P.교육 서비스업(85)","여자","50~99인",-,51681,21,8685,37589,5386,-,57867,19,7848,42943,7057,-,56493,9,4753,46028,5703,-,55344,11,5270,44716,5347,-,57433,12,5566,45481,6374
"P.교육 서비스업(85)","여자","100~199인",-,25978,0,4435,17821,3722,-,25952,0,4470,17517,3965,-,23610,3,2688,17570,3349,-,23533,2,2762,17398,3371,-,25105,2,2831,19093,3179
"P.교육 서비스업(85)","여자","200~299인",-,8615,0,1456,5480,1679,-,9415,0,1463,5861,2091,-,8709,0,672,6203,1834,-,9414,0,1029,6945,1440,-,9656,0,1447,6725,1484
"P.교육 서비스업(85)","여자","300~499인",-,19862,0,2000,12102,5760,-,19729,0,1554,14700,3475,-,20105,0,1503,15855,2747,-,20103,0,1803,15124,3176,-,20723,0,2741,14612,3370
"P.교육 서비스업(85)","여자","500~999인",-,22577,0,699,13566,8312,-,23999,0,1739,17365,4895,-,23820,0,900,20170,2750,-,25157,0,1642,20718,2797,-,27402,0,1454,22775,3173
"P.교육 서비스업(85)","여자","1000인이상",-,36068,0,799,22053,13216,-,33414,0,302,24482,8630,-,41380,0,421,35647,5312,-,38775,0,417,32064,6294,-,41381,0,1054,32371,7956
"Q.보건업 및 사회복지 서비스업(86~87)","계","전규모",138678,1854956,106977,63915,1491924,192140,141653,1983018,105964,70817,1593059,213178,140923,2100012,72246,51855,1704797,271114,142838,2225880,72870,65867,1819092,268051,149866,2369394,77190,114794,1911859,265551
"Q.보건업 및 사회복지 서비스업(86~87)","계","1~4인",50958,159708,41587,1449,111625,5047,51852,160955,41795,1680,110498,6982,50992,154547,35501,2139,110608,6299,51903,158018,36312,1563,115222,4921,56448,168371,36548,1685,124319,5819
"Q.보건업 및 사회복지 서비스업(86~87)","계","5~9인",50008,320151,42769,4192,255317,17873,50140,321352,41844,4460,255890,19158,48297,312839,23306,4548,266566,18419,46137,300135,22858,3477,260268,13532,44936,296832,25476,3803,251660,15893
"Q.보건업 및 사회복지 서비스업(86~87)","계","10~29인",27798,425355,17974,15226,357971,34184,28801,447389,17542,16073,379629,34145,29928,468714,9597,11303,407935,39879,31713,496845,9697,13467,439623,34058,34119,537272,10935,14934,471067,40336
"Q.보건업 및 사회복지 서비스업(86~87)","계","30~49인",4629,175280,2213,14597,133301,25169,5013,189700,2237,16716,146803,23944,5303,201078,1422,7976,154643,37037,6183,234452,1495,15556,184490,32911,6907,261058,1657,18907,201759,38735
"Q.보건업 및 사회복지 서비스업(86~87)","계","50~99인",3470,237324,1717,14117,187146,34344,3795,258261,1767,18250,208079,30165,4205,286531,1563,10546,231409,43013,4569,311421,1582,17835,249607,42397,5014,340194,1633,21940,269223,47398
"Q.보건업 및 사회복지 서비스업(86~87)","계","100~199인",1186,162132,565,8284,131459,21824,1327,181397,585,7491,147033,26288,1385,189245,655,5934,152883,29773,1453,199281,692,8034,164256,26299,1521,208192,669,11822,168930,26771
"Q.보건업 및 사회복지 서비스업(86~87)","계","200~299인",305,73974,109,3288,59842,10735,367,88889,128,3122,71808,13831,396,94959,117,1843,75909,17090,441,106755,150,3881,85786,16938,447,108485,160,8482,85670,14173
"Q.보건업 및 사회복지 서비스업(86~87)","계","300~499인",147,54950,29,1235,44210,9476,159,59960,51,1463,45581,12865,193,71675,71,2278,54240,15086,207,77490,65,1798,56956,18671,230,85715,82,7435,62215,15983
