text,label,del_stop,encoding,padding_25,padding_15,padding_10
 종합 같이 살래요 한지혜 김윤경 머리에 물세례 사이다 복수 엑스포츠뉴스 이이진 기자 같이 살래요 한지혜가 김윤경에게 복수했다 ,6,"['살래요', '한지혜', '김윤경', '물세례', '사이다', '복수', '엑스포츠', '이진', '살래요', '한지혜', '김윤경', '복수']","[618, 1553, 2014, 4270, 4271, 2015, 197, 1238, 618, 1553, 2014, 2015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[618, 1553, 2014, 4270, 4271, 2015, 197, 1238, 618, 1553, 2014, 2015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2014, 2015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 종합 같이 살래요 한지혜 김윤경 머리에 물세례 사이다 복수 엑스포츠뉴스 이이진 기자 같이 살래요 한지혜가 김윤경에게 복수했다 ,6,"['살래요', '한지혜', '김윤경', '물세례', '사이다', '복수', '엑스포츠', '이진', '살래요', '한지혜', '김윤경', '복수']","[618, 1553, 2014, 4270, 4271, 2015, 197, 1238, 618, 1553, 2014, 2015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[618, 1553, 2014, 4270, 4271, 2015, 197, 1238, 618, 1553, 2014, 2015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2014, 2015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
아형 마마무 화사 휘인과 주먹다짐한 적 있다 고백 마이데일리 이승길 기자 걸그룹 마마무 화사가 절친인 휘인과의 일화를 공개했다 ,6,"['마마', '화사', '인과', '주먹다짐', '고백', '마이데일리', '이승', '걸그룹', '마마', '화사', '절친', '공개']","[2805, 4272, 8390, 8391, 694, 305, 1554, 2016, 2805, 4272, 1968, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2805, 4272, 8390, 8391, 694, 305, 1554, 2016, 2805, 4272, 1968, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1968, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
방탄소년단 전세계 개 지역 아이튠즈 위 기록은 시작됐다 스포츠서울 최진실기자 그룹 방탄소년단의 새 앨범이 전세계 아이튠즈를 석권했다 ,6,"['방탄소년단', '전세계', '지역', '아이튠즈', '기록', '시작', '스포츠서울', '최진실', '그룹', '방탄소년단', '앨범', '전세계', '아이튠즈', '석권']","[1041, 970, 83, 4273, 70, 21, 128, 8392, 125, 1041, 8393, 970, 4273, 8394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1041, 970, 83, 4273, 70, 21, 128, 8392, 125, 1041, 8393, 970, 4273, 8394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8393, 970, 4273, 8394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
노지훈 이은혜 년 친구 짧은 연인 이젠 부부 종합 리포트 조혜련 기자 노지훈 이은혜 커플이 오늘 일 웨딩마치를 울렸다 년 친구에서 짧은 연인으로 관계를 변화했던 두 사람은 이제 부부로 또 다른 삶을 시작한다 ,6,"['노지훈', '이은혜', '친구', '짧은', '연인', '젠', '부부', '리포트', '조혜련', '노지훈', '이은혜', '커플', '오늘', '웨딩', '마치', '울렸다', '친구', '짧은', '연인', '관계', '변화', '사람', '부부', '삶', '시작']","[4274, 4275, 707, 2017, 1003, 1419, 435, 88, 4266, 4274, 4275, 4276, 57, 1215, 1204, 2806, 707, 2017, 1003, 212, 426, 52, 435, 1902, 21]","[4274, 4275, 707, 2017, 1003, 1419, 435, 88, 4266, 4274, 4275, 4276, 57, 1215, 1204, 2806, 707, 2017, 1003, 212, 426, 52, 435, 1902, 21]","[4275, 4276, 57, 1215, 1204, 2806, 707, 2017, 1003, 212, 426, 52, 435, 1902, 21]","[2806, 707, 2017, 1003, 212, 426, 52, 435, 1902, 21]"
나 혼자 산다 박나래 시청자 울린 진한 우정 감동 폭발 사진 나 혼자 산다 ,6,"['혼자', '산다', '박나래', '시청자', '울린', '진한', '우정', '감동', '폭발', '사진', '혼자', '산다']","[243, 721, 2012, 1045, 8395, 8396, 4277, 1032, 122, 141, 243, 721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[243, 721, 2012, 1045, 8395, 8396, 4277, 1032, 122, 141, 243, 721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[243, 721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 간밤 해투 기은세 프러포즈에 돌아온 남편 대답은 헤어지자 배우 기은세 가 남편과 우여곡절 많았던 결혼 에피소드를 털어놨다 ,6,"['간밤', '해투', '기은세', '프러포즈', '돌아온', '남편', '대답', '헤어지자', '기은세', '남편', '우여곡절', '많았던', '결혼', '에피소드', '털어놨다']","[8397, 8398, 4278, 8399, 1762, 126, 8400, 8401, 4278, 126, 8402, 8403, 115, 2770, 3460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8397, 8398, 4278, 8399, 1762, 126, 8400, 8401, 4278, 126, 8402, 8403, 115, 2770, 3460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8402, 8403, 115, 2770, 3460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
김은희 작가 시그널 시즌 현재 구상 중 미스터라디오 엑스포츠뉴스 이송희 인턴기자 김은희 작가가 드라마 시그널 의 가능성에 대해 언급했다 ,6,"['김은희', '작가', '시그널', '시즌', '현재', '구상', '미스터', '라디오', '엑스포츠', '이송희', '인턴', '김은희', '작가', '드라마', '시그널', '가능성', '언급']","[4279, 778, 1241, 452, 222, 8404, 8405, 4280, 197, 4281, 400, 4279, 778, 856, 1241, 62, 421, 0, 0, 0, 0, 0, 0, 0, 0]","[4279, 778, 1241, 452, 222, 8404, 8405, 4280, 197, 4281, 400, 4279, 778, 856, 1241, 62, 421, 0, 0, 0, 0, 0, 0, 0, 0]","[400, 4279, 778, 856, 1241, 62, 421, 0, 0, 0, 0, 0, 0, 0, 0]","[62, 421, 0, 0, 0, 0, 0, 0, 0, 0]"
 룩 차이나 유승준 남 녀 아빠 된다 태어날 쌍둥이 성별 공개 리포트 박설이 기자 아내의 쌍둥이 임신을 알렸던 유승준 스티브 유 이 이번에는 성별을 공개했다 ,6,"['룩', '차이나', '유승준', '아빠', '태어날', '쌍둥이', '성별', '공개', '리포트', '박설', '아내', '쌍둥이', '임신', '알렸던', '유승준', '스티브', '성별', '공개']","[2789, 1999, 4282, 703, 4089, 2018, 2432, 31, 88, 2790, 111, 2018, 302, 8406, 4282, 8407, 2432, 31, 0, 0, 0, 0, 0, 0, 0]","[2789, 1999, 4282, 703, 4089, 2018, 2432, 31, 88, 2790, 111, 2018, 302, 8406, 4282, 8407, 2432, 31, 0, 0, 0, 0, 0, 0, 0]","[111, 2018, 302, 8406, 4282, 8407, 2432, 31, 0, 0, 0, 0, 0, 0, 0]","[8407, 2432, 31, 0, 0, 0, 0, 0, 0, 0]"
 단독 김흥국 남진에게 대한가수협회 비대위원장직 정식 요청 일간스포츠 김연지 ,6,"['단독', '김흥국', '남진', '가수', '협회', '비대', '위원장', '정식', '요청', '일간스포츠', '김연지']","[10, 1242, 8408, 226, 454, 8409, 200, 839, 234, 349, 8410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 1242, 8408, 226, 454, 8409, 200, 839, 234, 349, 8410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 줌인 나의 아저씨 결말까지 완벽한 우리의 인생 드라마 리포트 박귀임 기자 나의 아저씨 가 해피엔딩으로 안방극장을 떠났다 더할 나위 없는 우리의 인생 드라마였다 ,6,"['줌', '아저씨', '결말', '완벽한', '인생', '드라마', '리포트', '아저씨', '해피엔딩', '안방', '극장', '떠났다', '더할', '나위', '없는', '인생', '드라마', '였다']","[1943, 1233, 8411, 2807, 722, 856, 88, 1233, 2007, 2808, 8412, 4283, 8413, 8414, 39, 722, 856, 1223, 0, 0, 0, 0, 0, 0, 0]","[1943, 1233, 8411, 2807, 722, 856, 88, 1233, 2007, 2808, 8412, 4283, 8413, 8414, 39, 722, 856, 1223, 0, 0, 0, 0, 0, 0, 0]","[8412, 4283, 8413, 8414, 39, 722, 856, 1223, 0, 0, 0, 0, 0, 0, 0]","[722, 856, 1223, 0, 0, 0, 0, 0, 0, 0]"
이영애 양평 이태원 이사 쌍둥이 학업 위한 결정 리포트 이우인 기자 배우 이영애가 쌍둥이 자녀를 위해 이사한 것으로 알려졌다 ,6,"['이영애', '양평', '이태원', '이사', '쌍둥이', '학업', '결정', '리포트', '이우', '이영애', '쌍둥이', '자녀', '이사']","[4284, 8415, 3473, 1365, 2018, 8416, 215, 88, 2809, 4284, 2018, 808, 1365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4284, 8415, 3473, 1365, 2018, 8416, 215, 88, 2809, 4284, 2018, 808, 1365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2018, 808, 1365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
소녀주의보 지성 아이돌로 화제 걱정도 했지만 감사해 엑스포츠뉴스 박소현 기자 이른바 육십돌 로 화제가 된 소녀주의보 지성이 소감을 전했다 ,6,"['소녀', '주의보', '지성', '아이돌', '화제', '걱정', '감사해', '엑스포츠', '박소현', '육십', '돌', '화제', '소녀', '주의보', '지성', '소감']","[517, 1442, 1819, 1486, 192, 2360, 8417, 197, 8418, 8419, 8420, 192, 517, 1442, 1819, 1243, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[517, 1442, 1819, 1486, 192, 2360, 8417, 197, 8418, 8419, 8420, 192, 517, 1442, 1819, 1243, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8420, 192, 517, 1442, 1819, 1243, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1243, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
수지 양예원 국민청원 공개지지 하룻밤만에 배 종합 이소담 기자 가수 겸 배우 수지가 유튜버 양예원이 과거 피팅모델 아르바이트를 진행하던 당시 성추행 및 불법 누드촬영을 당했다고 주장한 것과 관련한 국민청원글에 동의했다 ,6,"['수지', '양예원', '국민', '청원', '공개', '하룻밤', '이소담', '가수', '겸', '수지', '유튜버', '양예원', '과거', '피팅모델', '아르바이트', '진행', '당시', '성추행', '불법', '누드', '촬영', '당했다고', '주장', '관련', '국민', '청원', '동의']","[992, 1439, 47, 821, 31, 2019, 4285, 226, 588, 992, 1822, 1439, 774, 3489, 3456, 80, 471, 388, 418, 1852, 268, 2428, 140, 34, 47, 821, 552]","[47, 821, 31, 2019, 4285, 226, 588, 992, 1822, 1439, 774, 3489, 3456, 80, 471, 388, 418, 1852, 268, 2428, 140, 34, 47, 821, 552]","[774, 3489, 3456, 80, 471, 388, 418, 1852, 268, 2428, 140, 34, 47, 821, 552]","[388, 418, 1852, 268, 2428, 140, 34, 47, 821, 552]"
고준희 근육 펌핑 위해 닭가슴살만 섭취 하루 번 운동 화보 마이데일리 이승길 기자 배우 고준희가 매력적인 복근의 비결을 공개했다 ,6,"['고준희', '근육', '펌핑', '닭', '가슴', '하루', '운동', '화보', '마이데일리', '이승', '고준희', '매력', '복근', '비결', '공개']","[4286, 1018, 8421, 2339, 4287, 207, 131, 2004, 305, 1554, 4286, 841, 8422, 4288, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4286, 1018, 8421, 2339, 4287, 207, 131, 2004, 305, 1554, 4286, 841, 8422, 4288, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4286, 841, 8422, 4288, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 차이나 이종성 번의 이혼 끝에 세 연하와 세번째 결혼대만 가요계의 대부 이종성 이 세 연하의 연인과 결혼한 사실이 뒤늦게 알려졌다 ,6,"['차이나', '이종성', '번의', '이혼', '연하', '세번', '결혼', '대만', '가요', '대부', '이종성', '연하', '연인', '결혼']","[1999, 4289, 2020, 1186, 1470, 8423, 115, 220, 2452, 1744, 4289, 1470, 1003, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1999, 4289, 2020, 1186, 1470, 8423, 115, 220, 2452, 1744, 4289, 1470, 1003, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4289, 1470, 1003, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 단독 김민서 오늘 일 결혼 미국서 신혼 생활 시작 마이데일리 허설희 기자 배우 김민서가 오늘 일 결혼한 가운데 미국에서 신혼 생활을 시작한다 ,6,"['단독', '김민서', '오늘', '결혼', '미국', '신혼', '생활', '시작', '마이데일리', '설', '김민서', '오늘', '결혼', '미국', '신혼', '생활', '시작']","[10, 4290, 57, 115, 11, 4291, 184, 21, 305, 438, 4290, 57, 115, 11, 4291, 184, 21, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 4290, 57, 115, 11, 4291, 184, 21, 305, 438, 4290, 57, 115, 11, 4291, 184, 21, 0, 0, 0, 0, 0, 0, 0, 0]","[4290, 57, 115, 11, 4291, 184, 21, 0, 0, 0, 0, 0, 0, 0, 0]","[184, 21, 0, 0, 0, 0, 0, 0, 0, 0]"
소유진 남편 백종원 싸운 다음날 아침 식탁 달라져 마이데일리 김미리 기자 소유진이 남편 백종원만의 독특한 화해 시그널 을 공개한다 ,6,"['소유진', '남편', '백종원', '싸운', '다음', '아침', '식탁', '달라져', '마이데일리', '김미리', '소유진', '남편', '백종원', '독특한', '화해', '시그널', '공개']","[1555, 126, 515, 8424, 255, 343, 8425, 4026, 305, 8426, 1555, 126, 515, 2810, 1900, 1241, 31, 0, 0, 0, 0, 0, 0, 0, 0]","[1555, 126, 515, 8424, 255, 343, 8425, 4026, 305, 8426, 1555, 126, 515, 2810, 1900, 1241, 31, 0, 0, 0, 0, 0, 0, 0, 0]","[1555, 126, 515, 2810, 1900, 1241, 31, 0, 0, 0, 0, 0, 0, 0, 0]","[1241, 31, 0, 0, 0, 0, 0, 0, 0, 0]"
 단독 이서원 김동준 어바웃타임 내일 일 부터 촬영시작 서울경제 김동준이 배우 이서원을 대신해 내일 일 부터 멈추고 싶은 순간 어바웃타임 촬영에 투입된다 ,6,"['단독', '김동준', '어바웃타임', '촬영', '시작', '서울', '경제', '김동준', '대신', '멈추고', '싶은', '순간', '어바웃타임', '촬영', '투입']","[10, 2021, 855, 268, 21, 2, 16, 2021, 320, 2793, 2794, 1495, 855, 268, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 2021, 855, 268, 21, 2, 16, 2021, 320, 2793, 2794, 1495, 855, 268, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2794, 1495, 855, 268, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
한그루 결혼 전엔 로코퀸 박서준 연우진 김영광 사랑 한몸에 마이데일리 김지원 기자 배우 한그루의 근황이 전해졌다 ,6,"['한그루', '결혼', '로코', '퀸', '박서준', '연우진', '김영광', '사랑', '마이데일리', '김지원', '한그루', '근황', '전해졌다']","[4292, 115, 8427, 8428, 8429, 8430, 8431, 451, 305, 2795, 4292, 1107, 1940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4292, 115, 8427, 8428, 8429, 8430, 8431, 451, 305, 2795, 4292, 1107, 1940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4292, 1107, 1940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
성추행 협박 이서원 반성 사죄 어바웃타임 하차 뮤뱅 는 종합 하수정 기자 이서원이 성추행과 흉기를 이용한 협박 혐의로 경찰 입건 후 검찰로 송치됐다 이서원 측은 잘못은 인정하며 사죄의 뜻을 전했고 출연 예정이던 드라마에서 하차한다 ,6,"['성추행', '협박', '반성', '사죄', '어바웃타임', '하차', '뮤뱅', '하수', '성추행', '흉기', '이용', '협박', '혐의', '경찰', '입건', '검찰', '송치', '측은', '잘못', '인정', '사죄', '했고', '출연', '예정', '드라마', '하차']","[388, 1446, 4293, 4294, 855, 1166, 3484, 2022, 388, 238, 84, 1446, 12, 13, 1173, 92, 1681, 2518, 888, 555, 4294, 347, 594, 66, 856, 1166]","[1446, 4293, 4294, 855, 1166, 3484, 2022, 388, 238, 84, 1446, 12, 13, 1173, 92, 1681, 2518, 888, 555, 4294, 347, 594, 66, 856, 1166]","[1446, 12, 13, 1173, 92, 1681, 2518, 888, 555, 4294, 347, 594, 66, 856, 1166]","[1681, 2518, 888, 555, 4294, 347, 594, 66, 856, 1166]"
 측 매니저 경호원 사진기자에 사과 엄중한 징계할 것 공식 전문 리포트 김가영 기자 엔터테인먼트가 매니저 경호원과 사진 기자 사이에 벌어진 일에 대해 공식 사과했다 ,6,"['매니저', '경호원', '사진기', '사과', '엄중한', '징계', '공식', '전문', '리포트', '김가영', '엔터테인먼트', '매니저', '경호원', '사진', '사이', '벌어진', '공식', '사과']","[4295, 4296, 8432, 301, 8433, 826, 145, 819, 88, 1551, 1510, 4295, 4296, 141, 283, 1947, 145, 301, 0, 0, 0, 0, 0, 0, 0]","[4295, 4296, 8432, 301, 8433, 826, 145, 819, 88, 1551, 1510, 4295, 4296, 141, 283, 1947, 145, 301, 0, 0, 0, 0, 0, 0, 0]","[1510, 4295, 4296, 141, 283, 1947, 145, 301, 0, 0, 0, 0, 0, 0, 0]","[1947, 145, 301, 0, 0, 0, 0, 0, 0, 0]"
라디오스타 차은우 인기 없었다 망언 폭로 종결자 종합 이지영 기자 차은우가 의외의 입담으로 웃음을 선사했다 ,6,"['라디오스타', '은우', '인기', '망언', '폭로', '종결자', '이지영', '은우', '의외', '입담', '웃음', '선사']","[2811, 2812, 341, 8434, 1058, 8435, 4297, 2812, 8436, 1044, 1202, 2801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2811, 2812, 341, 8434, 1058, 8435, 4297, 2812, 8436, 1044, 1202, 2801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1202, 2801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 종합 수술 후 부대 복귀 지드래곤 공익 전환설 일축 엑스포츠뉴스 김미지 기자 그룹 빅뱅 지드래곤이 발목 부상 수술 후 부대에 복귀할 것임을 밝히며 일각에서 제기된 공익 전환설 을 일축시켰다 ,6,"['수술', '부대', '복귀', '지드래곤', '공익', '전환', '설', '축', '엑스포츠', '미지', '그룹', '지드래곤', '발목', '부상', '수술', '부대', '복귀', '것임', '밝히며', '일각', '제기', '공익', '전환', '설', '축시', '켰다']","[591, 1928, 500, 4298, 2659, 783, 438, 3396, 197, 2813, 125, 4298, 8437, 232, 591, 1928, 500, 8438, 8439, 2323, 330, 2659, 783, 438, 8440, 8441]","[1928, 500, 4298, 2659, 783, 438, 3396, 197, 2813, 125, 4298, 8437, 232, 591, 1928, 500, 8438, 8439, 2323, 330, 2659, 783, 438, 8440, 8441]","[4298, 8437, 232, 591, 1928, 500, 8438, 8439, 2323, 330, 2659, 783, 438, 8440, 8441]","[500, 8438, 8439, 2323, 330, 2659, 783, 438, 8440, 8441]"
 리뷰 성공 완전실패 레드벨벳 한끼 불운의 송민호 재미는 위너 스포츠조선 김영록 기자 한끼줍쇼 위너 송민호가 번 연속 한끼 실패의 불운을 맛봤다 하지만 거듭된 반전으로 예능신 이 강림한 한회였다 ,6,"['리뷰', '성공', '완전', '실패', '레드', '벨벳', '불운', '송민호', '재미', '위너', '스포츠조선', '김영록', '줍', '위너', '송민호', '연속', '실패', '불운', '맛봤다', '거듭', '반전', '예능', '강림', '였다']","[304, 288, 4082, 2668, 4170, 8442, 4299, 4300, 8443, 4301, 196, 1556, 4302, 4301, 4300, 173, 2668, 4299, 8444, 1787, 1879, 4303, 8445, 1223, 0]","[304, 288, 4082, 2668, 4170, 8442, 4299, 4300, 8443, 4301, 196, 1556, 4302, 4301, 4300, 173, 2668, 4299, 8444, 1787, 1879, 4303, 8445, 1223, 0]","[196, 1556, 4302, 4301, 4300, 173, 2668, 4299, 8444, 1787, 1879, 4303, 8445, 1223, 0]","[173, 2668, 4299, 8444, 1787, 1879, 4303, 8445, 1223, 0]"
 단독 어바웃타임 성추문 이서원 하차 김동준 긴급투입 스포츠조선 백지은 기자 제국의아이들 김동준이 새 월화극 멈추고 싶은 순간 어바웃타임 이하 어바웃타임 에 긴급투입된다 ,6,"['단독', '어바웃타임', '추문', '하차', '김동준', '긴급', '투입', '스포츠조선', '백지은', '제국의아이들', '김동준', '월화', '멈추고', '싶은', '순간', '어바웃타임', '어바웃타임', '긴급', '투입']","[10, 855, 8446, 1166, 2021, 539, 799, 196, 2814, 8447, 2021, 8448, 2793, 2794, 1495, 855, 855, 539, 799, 0, 0, 0, 0, 0, 0]","[10, 855, 8446, 1166, 2021, 539, 799, 196, 2814, 8447, 2021, 8448, 2793, 2794, 1495, 855, 855, 539, 799, 0, 0, 0, 0, 0, 0]","[2021, 8448, 2793, 2794, 1495, 855, 855, 539, 799, 0, 0, 0, 0, 0, 0]","[855, 855, 539, 799, 0, 0, 0, 0, 0, 0]"
라스 차은우 김구라 썸 폭로 같이 사는 거 아니에요 스타뉴스 윤상근 기자 ,6,"['라스', '은우', '김구라', '썸', '폭로', '아니에요', '스타', '윤상']","[8449, 2812, 8450, 8451, 1058, 8452, 41, 2023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8449, 2812, 8450, 8451, 1058, 8452, 41, 2023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 종합 절대 아냐 윤시윤 진세연 분 만에 진화된 열애설 해프닝 엑스포츠뉴스 김유진 기자 배우 윤시윤과 진세연의 열애설이 분 만에 양측의 부인과 함께 해프닝으로 마무리됐다 ,6,"['윤시윤', '진세연', '진화', '열애설', '해프닝', '엑스포츠', '김유진', '윤시윤', '진세연', '열애설', '부인과', '해프닝', '마무리']","[4304, 4305, 1966, 2024, 4306, 197, 4307, 4304, 4305, 2024, 8453, 4306, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4304, 4305, 1966, 2024, 4306, 197, 4307, 4304, 4305, 2024, 8453, 4306, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8453, 4306, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 종합 오달수 측 건강 이상 입원 후 현재는 퇴원 심각한 상태 공식입장 스포츠조선닷컴 정안지 기자 미투 논란 후 모든 활동을 중단한 오달수가 최근 건강 악화로 병원에 입원했던 것으로 전해졌다 ,6,"['오달수', '건강', '이상', '입원', '현재', '퇴원', '심각한', '상태', '공식', '입장', '스포츠조선', '정안', '미투', '논란', '모든', '활동', '중단', '오달수', '최근', '건강', '악화', '병원', '입원', '전해졌다']","[4308, 116, 56, 1503, 222, 8454, 4019, 377, 145, 101, 196, 4219, 449, 8, 375, 286, 213, 4308, 69, 116, 1081, 188, 1503, 1940, 0]","[4308, 116, 56, 1503, 222, 8454, 4019, 377, 145, 101, 196, 4219, 449, 8, 375, 286, 213, 4308, 69, 116, 1081, 188, 1503, 1940, 0]","[196, 4219, 449, 8, 375, 286, 213, 4308, 69, 116, 1081, 188, 1503, 1940, 0]","[286, 213, 4308, 69, 116, 1081, 188, 1503, 1940, 0]"
 쎈 이슈 박유천 황하나 열애부터 결별까지 도 주목한 연애사 장진리 기자 박유천과 황하나의 결별에 아시아도 뜨거운 관심을 쏟고 있다 ,6,"['쎈', '이슈', '박유천', '황하나', '열애', '결별', '주목', '애사', '진리', '박유천', '황하나', '결별', '아시아', '뜨거운', '관심', '쏟고']","[2025, 556, 2815, 2816, 720, 1543, 276, 4309, 4310, 2815, 2816, 1543, 20, 1515, 254, 8455, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2025, 556, 2815, 2816, 720, 1543, 276, 4309, 4310, 2815, 2816, 1543, 20, 1515, 254, 8455, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2816, 1543, 20, 1515, 254, 8455, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8455, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
박보검 이쯤되면 미담폭격기 어떻게 가는 곳마다 마이데일리 김지원 기자 박보검이 드라마 남자친구 출연을 검토 중이다 ,6,"['박보검', '이쯤', '미담', '폭격기', '마다', '마이데일리', '김지원', '박보검', '드라마', '남자친구', '출연', '검토']","[4311, 8456, 8457, 741, 822, 305, 2795, 4311, 856, 8458, 594, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4311, 8456, 8457, 741, 822, 305, 2795, 4311, 856, 8458, 594, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[594, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
도경완 아내 장윤정 임신 소식에 기쁨 이번엔 엄마 닮게 매경닷컴 스포츠 김나영 기자 트로트 가수 장윤정이 둘째 임신 소식을 전한 가운데 남편 아나운서 도경완이 소감을 밝혔다 ,6,"['도경완', '아내', '장윤정', '임신', '소식', '기쁨', '엄마', '닮게', '매경닷컴', '스포츠', '김나영', '트로트', '가수', '장윤정', '둘째', '임신', '소식', '남편', '아나운서', '도경완', '소감']","[4312, 111, 4313, 302, 1407, 8459, 328, 8460, 619, 51, 1240, 8461, 226, 4313, 2817, 302, 1407, 126, 1896, 4312, 1243, 0, 0, 0, 0]","[4312, 111, 4313, 302, 1407, 8459, 328, 8460, 619, 51, 1240, 8461, 226, 4313, 2817, 302, 1407, 126, 1896, 4312, 1243, 0, 0, 0, 0]","[1240, 8461, 226, 4313, 2817, 302, 1407, 126, 1896, 4312, 1243, 0, 0, 0, 0]","[302, 1407, 126, 1896, 4312, 1243, 0, 0, 0, 0]"
