"행정구역별(시군구)","성별","연령별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"달서구","남자","80~84세","가구주의 배우자","","122","138","150","194","218",
"달서구","남자","80~84세","자녀","","X","X","X","X","X",
"달서구","남자","80~84세","자녀의 배우자","","X","X","X","X","X",
"달서구","남자","80~84세","가구주의 부모","","364","353","334","311","305",
"달서구","남자","80~84세","배우자의 부모","","88","90","69","67","57",
"달서구","남자","80~84세","손자녀, 그 배우자","","","","X","X","X",
"달서구","남자","80~84세","친손자녀·그 배우자","","X","X","","","",
"달서구","남자","80~84세","외손자녀·그 배우자","","X","X","","","",
"달서구","남자","80~84세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","남자","80~84세","조부모","","15","14","15","22","19",
"달서구","남자","80~84세","형제자매·그 배우자","","X","X","X","X","5",
"달서구","남자","80~84세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"달서구","남자","80~84세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"달서구","남자","80~84세","기타 친·인척","","X","X","X","X","X",
"달서구","남자","80~84세","기타 동거인","","10","11","12","9","12",
"달서구","남자","85세이상","일반가구원","","1201","1408","1582","1781","1920",
"달서구","남자","85세이상","가구주","","869","1043","1193","1362","1506",
"달서구","남자","85세이상","가구주의 배우자","","42","49","60","75","81",
"달서구","남자","85세이상","자녀","","X","X","X","X","X",
"달서구","남자","85세이상","자녀의 배우자","","X","X","X","X","X",
"달서구","남자","85세이상","가구주의 부모","","233","264","256","269","258",
"달서구","남자","85세이상","배우자의 부모","","39","37","50","47","42",
"달서구","남자","85세이상","손자녀, 그 배우자","","","","X","X","X",
"달서구","남자","85세이상","친손자녀·그 배우자","","X","X","","","",
"달서구","남자","85세이상","외손자녀·그 배우자","","X","X","","","",
"달서구","남자","85세이상","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","남자","85세이상","조부모","","9","9","14","20","25",
"달서구","남자","85세이상","형제자매·그 배우자","","X","X","X","X","X",
"달서구","남자","85세이상","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"달서구","남자","85세이상","부모의 형제자매·그 배우자","","X","X","X","X","X",
"달서구","남자","85세이상","기타 친·인척","","X","X","X","X","X",
"달서구","남자","85세이상","기타 동거인","","8","5","8","8","6",
"달서구","남자","15~64세","일반가구원","","204719","202230","198071","192757","186286",
"달서구","남자","15~64세","가구주","","127522","126583","123919","120488","117196",
"달서구","남자","15~64세","가구주의 배우자","","9292","9703","9923","10603","10507",
"달서구","남자","15~64세","자녀","","59683","57876","56503","53820","50957",
"달서구","남자","15~64세","자녀의 배우자","","434","401","337","322","316",
"달서구","남자","15~64세","가구주의 부모","","952","986","909","1007","932",
"달서구","남자","15~64세","배우자의 부모","","90","90","73","54","48",
"달서구","남자","15~64세","손자녀, 그 배우자","","","","966","902","880",
"달서구","남자","15~64세","친손자녀·그 배우자","","756","711","","","",
"달서구","남자","15~64세","외손자녀·그 배우자","","283","283","","","",
"달서구","남자","15~64세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","남자","15~64세","조부모","","X","X","X","X","X",
"달서구","남자","15~64세","형제자매·그 배우자","","3865","3691","3504","3428","3292",
"달서구","남자","15~64세","형제자매의 자녀·그 배우자","","551","538","573","576","564",
"달서구","남자","15~64세","부모의 형제자매·그 배우자","","92","85","86","81","86",
"달서구","남자","15~64세","기타 친·인척","","182","187","157","175","152",
"달서구","남자","15~64세","기타 동거인","","1017","1095","1121","1301","1356",
"달서구","남자","65세이상","일반가구원","","29615","31767","33826","36135","38364",
"달서구","남자","65세이상","가구주","","25243","27112","29031","30834","32896",
"달서구","남자","65세이상","가구주의 배우자","","1740","1972","2273","2662","2911",
"달서구","남자","65세이상","자녀","","37","47","42","49","62",
"달서구","남자","65세이상","자녀의 배우자","","5","7","7","6","8",
"달서구","남자","65세이상","가구주의 부모","","1882","1910","1774","1794","1717",
"달서구","남자","65세이상","배우자의 부모","","396","376","332","332","300",
"달서구","남자","65세이상","손자녀, 그 배우자","","","","X","X","X",
"달서구","남자","65세이상","친손자녀·그 배우자","","X","X","","","",
"달서구","남자","65세이상","외손자녀·그 배우자","","X","X","","","",
"달서구","남자","65세이상","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","남자","65세이상","조부모","","39","32","41","53","49",
"달서구","남자","65세이상","형제자매·그 배우자","","111","115","128","159","176",
"달서구","남자","65세이상","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"달서구","남자","65세이상","부모의 형제자매·그 배우자","","16","17","14","21","23",
"달서구","남자","65세이상","기타 친·인척","","13","22","25","24","25",
"달서구","남자","65세이상","기타 동거인","","132","156","157","199","195",
"달서구","여자","합계","일반가구원","","281993","280734","277657","271403","266974",
"달서구","여자","합계","가구주","","67765","70949","73863","76265","77742",
"달서구","여자","합계","가구주의 배우자","","112278","111056","108762","104860","102701",
"달서구","여자","합계","자녀","","82339","79350","76741","72414","69303",
"달서구","여자","합계","자녀의 배우자","","1378","1243","1018","902","838",
"달서구","여자","합계","가구주의 부모","","8909","8798","8357","8202","7928",
"달서구","여자","합계","배우자의 부모","","1525","1449","1267","1195","1103",
"달서구","여자","합계","손자녀, 그 배우자","","","","2032","1896","1799",
"달서구","여자","합계","친손자녀·그 배우자","","1464","1347","","","",
"달서구","여자","합계","외손자녀·그 배우자","","872","860","","","",
"달서구","여자","합계","증손자녀·그 배우자","","6","X","X","X","5",
"달서구","여자","합계","조부모","","348","322","335","366","330",
"달서구","여자","합계","형제자매·그 배우자","","3078","3036","3001","3012","2827",
"달서구","여자","합계","형제자매의 자녀·그 배우자","","650","655","599","580","569",
"달서구","여자","합계","부모의 형제자매·그 배우자","","88","94","110","114","102",
"달서구","여자","합계","기타 친·인척","","210","225","188","174","188",
"달서구","여자","합계","기타 동거인","","1083","1346","1381","1420","1539",
"달서구","여자","15세미만","일반가구원","","34426","33156","31733","29939","28469",
"달서구","여자","15세미만","가구주","","X","X","X","X","X",
"달서구","여자","15세미만","가구주의 배우자","","X","X","X","X","X",
"달서구","여자","15세미만","자녀","","32781","31637","30318","28621","27242",
"달서구","여자","15세미만","자녀의 배우자","","X","X","X","X","X",
"달서구","여자","15세미만","가구주의 부모","","X","X","X","X","X",
"달서구","여자","15세미만","배우자의 부모","","X","X","X","X","X",
"달서구","여자","15세미만","손자녀, 그 배우자","","","","1213","1135","1049",
"달서구","여자","15세미만","친손자녀·그 배우자","","858","753","","","",
"달서구","여자","15세미만","외손자녀·그 배우자","","567","551","","","",
"달서구","여자","15세미만","증손자녀·그 배우자","","6","X","X","X","X",
"달서구","여자","15세미만","조부모","","X","X","X","X","X",
"달서구","여자","15세미만","형제자매·그 배우자","","12","13","18","16","17",
"달서구","여자","15세미만","형제자매의 자녀·그 배우자","","160","150","139","129","120",
"달서구","여자","15세미만","부모의 형제자매·그 배우자","","X","X","X","X","X",
"달서구","여자","15세미만","기타 친·인척","","22","19","21","11","19",
"달서구","여자","15세미만","기타 동거인","","20","29","21","25","18",
"달서구","여자","15~19세","일반가구원","","15626","14726","13691","12363","12016",
"달서구","여자","15~19세","가구주","","426","662","566","367","479",
"달서구","여자","15~19세","가구주의 배우자","","9","7","7","X","X",
"달서구","여자","15~19세","자녀","","14561","13446","12585","11527","11064",
"달서구","여자","15~19세","자녀의 배우자","","X","5","X","X","X",
"달서구","여자","15~19세","가구주의 부모","","X","X","X","X","X",
"달서구","여자","15~19세","배우자의 부모","","X","X","X","X","X",
"달서구","여자","15~19세","손자녀, 그 배우자","","","","304","280","287",
"달서구","여자","15~19세","친손자녀·그 배우자","","265","247","","","",
"달서구","여자","15~19세","외손자녀·그 배우자","","128","119","","","",
"달서구","여자","15~19세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","15~19세","조부모","","X","X","X","X","X",
"달서구","여자","15~19세","형제자매·그 배우자","","128","118","130","102","98",
"달서구","여자","15~19세","형제자매의 자녀·그 배우자","","80","83","77","59","54",
"달서구","여자","15~19세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"달서구","여자","15~19세","기타 친·인척","","7","14","X","X","X",
"달서구","여자","15~19세","기타 동거인","","22","25","16","22","27",
"달서구","여자","20~24세","일반가구원","","19169","18607","18871","17506","15876",
"달서구","여자","20~24세","가구주","","2956","3262","3646","3547","3491",
"달서구","여자","20~24세","가구주의 배우자","","218","219","196","133","97",
"달서구","여자","20~24세","자녀","","14994","14118","14063","12894","11483",
"달서구","여자","20~24세","자녀의 배우자","","57","45","34","25","22",
"달서구","여자","20~24세","가구주의 부모","","X","X","X","X","X",
"달서구","여자","20~24세","배우자의 부모","","X","X","X","X","X",
"달서구","여자","20~24세","손자녀, 그 배우자","","","","308","278","241",
"달서구","여자","20~24세","친손자녀·그 배우자","","207","222","","","",
"달서구","여자","20~24세","외손자녀·그 배우자","","107","113","","","",
"달서구","여자","20~24세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","20~24세","조부모","","X","X","X","X","X",
"달서구","여자","20~24세","형제자매·그 배우자","","384","369","380","400","308",
"달서구","여자","20~24세","형제자매의 자녀·그 배우자","","139","135","118","110","98",
"달서구","여자","20~24세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"달서구","여자","20~24세","기타 친·인척","","26","21","17","15","17",
"달서구","여자","20~24세","기타 동거인","","81","103","109","104","119",
"달서구","여자","25~29세","일반가구원","","17072","17535","17753","17551","16848",
"달서구","여자","25~29세","가구주","","3347","3900","4394","4762","4681",
"달서구","여자","25~29세","가구주의 배우자","","2169","2063","1873","1500","1199",
"달서구","여자","25~29세","자녀","","10568","10539","10405","10211","9927",
"달서구","여자","25~29세","자녀의 배우자","","124","92","87","68","55",
"달서구","여자","25~29세","가구주의 부모","","X","X","X","X","X",
"달서구","여자","25~29세","배우자의 부모","","X","X","X","X","X",
"달서구","여자","25~29세","손자녀, 그 배우자","","","","148","139","156",
"달서구","여자","25~29세","친손자녀·그 배우자","","97","84","","","",
"달서구","여자","25~29세","외손자녀·그 배우자","","54","61","","","",
"달서구","여자","25~29세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","25~29세","조부모","","X","X","X","X","X",
"달서구","여자","25~29세","형제자매·그 배우자","","363","388","430","441","398",
"달서구","여자","25~29세","형제자매의 자녀·그 배우자","","153","156","134","141","140",
"달서구","여자","25~29세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"달서구","여자","25~29세","기타 친·인척","","33","37","36","30","30",
"달서구","여자","25~29세","기타 동거인","","163","214","246","259","262",
"달서구","여자","30~34세","일반가구원","","14564","14322","14075","13679","14031",
"달서구","여자","30~34세","가구주","","3273","3307","3543","3870","4143",
"달서구","여자","30~34세","가구주의 배우자","","6193","5858","5483","4875","4648",
"달서구","여자","30~34세","자녀","","4365","4432","4314","4195","4434",
"달서구","여자","30~34세","자녀의 배우자","","242","194","154","135","116",
"달서구","여자","30~34세","가구주의 부모","","X","X","X","X","X",
"달서구","여자","30~34세","배우자의 부모","","X","X","X","X","X",
"달서구","여자","30~34세","손자녀, 그 배우자","","","","40","44","48",
"달서구","여자","30~34세","친손자녀·그 배우자","","25","30","","","",
"달서구","여자","30~34세","외손자녀·그 배우자","","12","12","","","",
"달서구","여자","30~34세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","30~34세","조부모","","X","X","X","X","X",
"달서구","여자","30~34세","형제자매·그 배우자","","298","277","295","316","311",
"달서구","여자","30~34세","형제자매의 자녀·그 배우자","","61","68","64","73","83",
"달서구","여자","30~34세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"달서구","여자","30~34세","기타 친·인척","","7","14","17","18","23",
"달서구","여자","30~34세","기타 동거인","","87","128","164","152","223",
"달서구","여자","35~39세","일반가구원","","20374","19241","17604","15900","14435",
"달서구","여자","35~39세","가구주","","4705","4709","4526","4456","4128",
"달서구","여자","35~39세","가구주의 배우자","","12192","11236","10104","8721","7682",
"달서구","여자","35~39세","자녀","","2639","2546","2304","2121","2075",
"달서구","여자","35~39세","자녀의 배우자","","293","262","192","157","147",
"달서구","여자","35~39세","가구주의 부모","","X","X","X","X","X",
"달서구","여자","35~39세","배우자의 부모","","X","X","X","X","X",
"달서구","여자","35~39세","손자녀, 그 배우자","","","","15","15","13",
"달서구","여자","35~39세","친손자녀·그 배우자","","8","6","","","",
"달서구","여자","35~39세","외손자녀·그 배우자","","X","X","","","",
"달서구","여자","35~39세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","35~39세","조부모","","X","X","X","X","X",
"달서구","여자","35~39세","형제자매·그 배우자","","399","356","314","280","224",
"달서구","여자","35~39세","형제자매의 자녀·그 배우자","","31","33","37","38","41",
"달서구","여자","35~39세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"달서구","여자","35~39세","기타 친·인척","","16","11","12","11","14",
"달서구","여자","35~39세","기타 동거인","","88","77","97","101","110",
"달서구","여자","40~44세","일반가구원","","21686","20877","20415","19935","19757",
"달서구","여자","40~44세","가구주","","5527","5416","5449","5642","5713",
"달서구","여자","40~44세","가구주의 배우자","","14270","13501","12958","12319","11961",
"달서구","여자","40~44세","자녀","","1179","1280","1355","1371","1497",
"달서구","여자","40~44세","자녀의 배우자","","237","203","182","158","149",
"달서구","여자","40~44세","가구주의 부모","","10","11","7","7","5",
"달서구","여자","40~44세","배우자의 부모","","X","X","X","X","X",
"달서구","여자","40~44세","손자녀, 그 배우자","","","","X","5","X",
"달서구","여자","40~44세","친손자녀·그 배우자","","X","5","","","",
"달서구","여자","40~44세","외손자녀·그 배우자","","X","X","","","",
"달서구","여자","40~44세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","40~44세","조부모","","X","X","X","X","X",
"달서구","여자","40~44세","형제자매·그 배우자","","372","356","347","321","312",
"달서구","여자","40~44세","형제자매의 자녀·그 배우자","","11","14","20","20","17",
"달서구","여자","40~44세","부모의 형제자매·그 배우자","","X","X","5","6","X",
"달서구","여자","40~44세","기타 친·인척","","10","10","10","11","12",
"달서구","여자","40~44세","기타 동거인","","61","78","78","75","83",
"달서구","여자","45~49세","일반가구원","","27650","26560","25221","23350","21949",
"달서구","여자","45~49세","가구주","","7796","7559","7394","7046","6603",
"달서구","여자","45~49세","가구주의 배우자","","18335","17430","16357","14873","13915",
"달서구","여자","45~49세","자녀","","732","785","804","807","818",
"달서구","여자","45~49세","자녀의 배우자","","212","214","157","133","134",
"달서구","여자","45~49세","가구주의 부모","","112","102","107","101","80",
"달서구","여자","45~49세","배우자의 부모","","X","X","X","X","X",
"달서구","여자","45~49세","손자녀, 그 배우자","","","","X","X","X",
"달서구","여자","45~49세","친손자녀·그 배우자","","X","X","","","",
"달서구","여자","45~49세","외손자녀·그 배우자","","X","X","","","",
"달서구","여자","45~49세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","45~49세","조부모","","X","X","X","X","X",
"달서구","여자","45~49세","형제자매·그 배우자","","346","354","305","307","307",
"달서구","여자","45~49세","형제자매의 자녀·그 배우자","","6","8","5","X","6",
"달서구","여자","45~49세","부모의 형제자매·그 배우자","","14","X","10","X","5",
"달서구","여자","45~49세","기타 친·인척","","11","11","5","9","6",
"달서구","여자","45~49세","기타 동거인","","84","92","77","67","73",
"달서구","여자","50~54세","일반가구원","","27161","27696","27327","27433","26692",
"달서구","여자","50~54세","가구주","","8312","8606","8700","8836","8615",
"달서구","여자","50~54세","가구주의 배우자","","17644","17761","17353","17237","16710",
"달서구","여자","50~54세","자녀","","301","346","367","410","480",
"달서구","여자","50~54세","자녀의 배우자","","115","136","119","124","118",
"달서구","여자","50~54세","가구주의 부모","","393","401","384","406","358",
"달서구","여자","50~54세","배우자의 부모","","19","14","11","14","8",
"달서구","여자","50~54세","손자녀, 그 배우자","","","","X","X","X",
"달서구","여자","50~54세","친손자녀·그 배우자","","X","X","","","",
"달서구","여자","50~54세","외손자녀·그 배우자","","X","X","","","",
"달서구","여자","50~54세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","50~54세","조부모","","X","X","X","X","X",
"달서구","여자","50~54세","형제자매·그 배우자","","272","294","279","278","287",
"달서구","여자","50~54세","형제자매의 자녀·그 배우자","","X","X","X","X","5",
"달서구","여자","50~54세","부모의 형제자매·그 배우자","","8","14","12","13","12",
"달서구","여자","50~54세","기타 친·인척","","15","16","13","14","11",
"달서구","여자","50~54세","기타 동거인","","80","106","88","99","88",
"달서구","여자","55~59세","일반가구원","","26768","26528","25915","24773","24703",
"달서구","여자","55~59세","가구주","","8632","8808","8854","8715","8732",
"달서구","여자","55~59세","가구주의 배우자","","16610","16276","15719","14708","14654",
"달서구","여자","55~59세","자녀","","148","144","145","163","184",
"달서구","여자","55~59세","자녀의 배우자","","65","61","65","58","59",
"달서구","여자","55~59세","가구주의 부모","","846","798","729","745","690",
"달서구","여자","55~59세","배우자의 부모","","120","95","69","43","36",
"달서구","여자","55~59세","손자녀, 그 배우자","","","","X","X","X",
"달서구","여자","55~59세","친손자녀·그 배우자","","X","X","","","",
"달서구","여자","55~59세","외손자녀·그 배우자","","X","X","","","",
"달서구","여자","55~59세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","55~59세","조부모","","X","X","X","X","X",
"달서구","여자","55~59세","형제자매·그 배우자","","216","211","186","195","205",
"달서구","여자","55~59세","형제자매의 자녀·그 배우자","","6","X","X","X","X",
"달서구","여자","55~59세","부모의 형제자매·그 배우자","","19","25","29","22","19",
"달서구","여자","55~59세","기타 친·인척","","9","10","6","8","6",
"달서구","여자","55~59세","기타 동거인","","97","96","109","114","116",
"달서구","여자","60~64세","일반가구원","","18820","20513","21748","23407","24078",
"달서구","여자","60~64세","가구주","","6540","7234","7858","8592","9066",
"달서구","여자","60~64세","가구주의 배우자","","10774","11712","12446","13267","13508",
"달서구","여자","60~64세","자녀","","58","61","60","68","64",
"달서구","여자","60~64세","자녀의 배우자","","25","19","16","30","24",
"달서구","여자","60~64세","가구주의 부모","","994","1047","970","1022","1009",
"달서구","여자","60~64세","배우자의 부모","","191","181","143","133","110",
"달서구","여자","60~64세","손자녀, 그 배우자","","","","X","X","X",
"달서구","여자","60~64세","친손자녀·그 배우자","","X","X","","","",
"달서구","여자","60~64세","외손자녀·그 배우자","","X","X","","","",
"달서구","여자","60~64세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","60~64세","조부모","","X","X","X","X","X",
"달서구","여자","60~64세","형제자매·그 배우자","","140","149","144","168","156",
"달서구","여자","60~64세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","60~64세","부모의 형제자매·그 배우자","","13","15","17","16","19",
"달서구","여자","60~64세","기타 친·인척","","9","12","9","7","9",
"달서구","여자","60~64세","기타 동거인","","74","80","85","101","110",
"달서구","여자","65~69세","일반가구원","","13389","14060","15474","16598","17171",
"달서구","여자","65~69세","가구주","","4857","5193","5902","6508","6917",
"달서구","여자","65~69세","가구주의 배우자","","6952","7310","8055","8539","8786",
"달서구","여자","65~69세","자녀","","11","12","15","21","28",
"달서구","여자","65~69세","자녀의 배우자","","8","12","10","12","12",
"달서구","여자","65~69세","가구주의 부모","","1158","1120","1103","1113","1026",
"달서구","여자","65~69세","배우자의 부모","","231","210","175","167","159",
"달서구","여자","65~69세","손자녀, 그 배우자","","","","X","X","X",
"달서구","여자","65~69세","친손자녀·그 배우자","","X","X","","","",
"달서구","여자","65~69세","외손자녀·그 배우자","","X","X","","","",
"달서구","여자","65~69세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","65~69세","조부모","","6","7","X","5","6",
"달서구","여자","65~69세","형제자매·그 배우자","","85","82","96","101","115",
"달서구","여자","65~69세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","65~69세","부모의 형제자매·그 배우자","","9","12","15","30","20",
"달서구","여자","65~69세","기타 친·인척","","11","13","10","6","9",
"달서구","여자","65~69세","기타 동거인","","60","89","89","96","93",
"달서구","여자","70~74세","일반가구원","","8988","9661","10415","11253","12132",
"달서구","여자","70~74세","가구주","","3753","4035","4390","4834","5304",
"달서구","여자","70~74세","가구주의 배우자","","3686","4116","4517","4882","5342",
"달서구","여자","70~74세","자녀","","X","X","6","5","7",
"달서구","여자","70~74세","자녀의 배우자","","X","X","X","X","X",
"달서구","여자","70~74세","가구주의 부모","","1223","1162","1162","1155","1123",
"달서구","여자","70~74세","배우자의 부모","","213","209","191","204","184",
"달서구","여자","70~74세","손자녀, 그 배우자","","","","X","X","X",
"달서구","여자","70~74세","친손자녀·그 배우자","","X","X","","","",
"달서구","여자","70~74세","외손자녀·그 배우자","","X","X","","","",
"달서구","여자","70~74세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","70~74세","조부모","","24","18","26","33","20",
"달서구","여자","70~74세","형제자매·그 배우자","","29","39","39","47","53",
"달서구","여자","70~74세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","70~74세","부모의 형제자매·그 배우자","","5","8","8","11","9",
"달서구","여자","70~74세","기타 친·인척","","10","12","8","11","12",
"달서구","여자","70~74세","기타 동거인","","43","58","68","69","76",
"달서구","여자","75~79세","일반가구원","","8119","8315","8110","7758","7853",
"달서구","여자","75~79세","가구주","","3853","3956","3963","3851","3900",
"달서구","여자","75~79세","가구주의 배우자","","2280","2464","2444","2405","2610",
"달서구","여자","75~79세","자녀","","X","X","X","X","X",
"달서구","여자","75~79세","자녀의 배우자","","X","X","X","X","X",
"달서구","여자","75~79세","가구주의 부모","","1548","1493","1337","1166","1068",
"달서구","여자","75~79세","배우자의 부모","","292","255","207","180","143",
"달서구","여자","75~79세","손자녀, 그 배우자","","","","X","X","X",
"달서구","여자","75~79세","친손자녀·그 배우자","","X","X","","","",
"달서구","여자","75~79세","외손자녀·그 배우자","","X","X","","","",
"달서구","여자","75~79세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","75~79세","조부모","","61","49","65","69","62",
"달서구","여자","75~79세","형제자매·그 배우자","","21","19","21","21","16",
"달서구","여자","75~79세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","75~79세","부모의 형제자매·그 배우자","","8","X","X","6","6",
"달서구","여자","75~79세","기타 친·인척","","10","12","8","6","X",
"달서구","여자","75~79세","기타 동거인","","46","64","61","54","45",
"달서구","여자","80~84세","일반가구원","","5180","5627","5768","6010","6629",
"달서구","여자","80~84세","가구주","","2488","2785","2969","3194","3636",
"달서구","여자","80~84세","가구주의 배우자","","789","915","1037","1145","1288",
"달서구","여자","80~84세","자녀","","X","X","X","X","X",
"달서구","여자","80~84세","자녀의 배우자","","X","X","X","X","X",
"달서구","여자","80~84세","가구주의 부모","","1486","1482","1366","1284","1311",
"달서구","여자","80~84세","배우자의 부모","","244","279","240","210","209",
"달서구","여자","80~84세","손자녀, 그 배우자","","","","X","X","X",
"달서구","여자","80~84세","친손자녀·그 배우자","","X","X","","","",
"달서구","여자","80~84세","외손자녀·그 배우자","","X","X","","","",
"달서구","여자","80~84세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","80~84세","조부모","","110","98","98","107","109",
"달서구","여자","80~84세","형제자매·그 배우자","","9","7","11","15","16",
"달서구","여자","80~84세","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","80~84세","부모의 형제자매·그 배우자","","5","X","X","X","X",
"달서구","여자","80~84세","기타 친·인척","","5","5","7","7","7",
"달서구","여자","80~84세","기타 동거인","","44","52","36","45","51",
"달서구","여자","85세이상","일반가구원","","3001","3310","3537","3948","4335",
"달서구","여자","85세이상","가구주","","1300","1517","1709","2045","2334",
"달서구","여자","85세이상","가구주의 배우자","","157","188","213","254","297",
"달서구","여자","85세이상","자녀","","X","X","X","X","X",
"달서구","여자","85세이상","자녀의 배우자","","X","X","X","X","X",
"달서구","여자","85세이상","가구주의 부모","","1138","1180","1192","1203","1257",
"달서구","여자","85세이상","배우자의 부모","","212","205","231","243","253",
"달서구","여자","85세이상","손자녀, 그 배우자","","","","X","X","X",
"달서구","여자","85세이상","친손자녀·그 배우자","","X","X","","","",
"달서구","여자","85세이상","외손자녀·그 배우자","","X","X","","","",
"달서구","여자","85세이상","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","85세이상","조부모","","145","149","142","151","133",
"달서구","여자","85세이상","형제자매·그 배우자","","X","X","6","X","X",
"달서구","여자","85세이상","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","85세이상","부모의 형제자매·그 배우자","","X","X","X","5","5",
"달서구","여자","85세이상","기타 친·인척","","9","8","5","6","7",
"달서구","여자","85세이상","기타 동거인","","33","55","37","37","45",
"달서구","여자","15~64세","일반가구원","","208890","206605","202620","195897","190385",
"달서구","여자","15~64세","가구주","","51514","53463","54930","55833","55651",
"달서구","여자","15~64세","가구주의 배우자","","98414","96063","92496","87635","84378",
"달서구","여자","15~64세","자녀","","49545","47697","46402","43767","42026",
"달서구","여자","15~64세","자녀의 배우자","","1370","1231","1008","888","824",
"달서구","여자","15~64세","가구주의 부모","","2356","2361","2197","2281","2143",
"달서구","여자","15~64세","배우자의 부모","","333","291","223","191","155",
"달서구","여자","15~64세","손자녀, 그 배우자","","","","819","761","750",
"달서구","여자","15~64세","친손자녀·그 배우자","","606","594","","","",
"달서구","여자","15~64세","외손자녀·그 배우자","","305","309","","","",
"달서구","여자","15~64세","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","15~64세","조부모","","X","X","X","X","X",
"달서구","여자","15~64세","형제자매·그 배우자","","2918","2872","2810","2808","2606",
"달서구","여자","15~64세","형제자매의 자녀·그 배우자","","489","505","460","451","449",
"달서구","여자","15~64세","부모의 형제자매·그 배우자","","58","63","77","59","60",
"달서구","여자","15~64세","기타 친·인척","","143","156","129","127","131",
"달서구","여자","15~64세","기타 동거인","","837","999","1069","1094","1211",
"달서구","여자","65세이상","일반가구원","","38677","40973","43304","45567","48120",
"달서구","여자","65세이상","가구주","","16251","17486","18933","20432","22091",
"달서구","여자","65세이상","가구주의 배우자","","13864","14993","16266","17225","18323",
"달서구","여자","65세이상","자녀","","13","16","21","26","35",
"달서구","여자","65세이상","자녀의 배우자","","8","12","10","14","14",
"달서구","여자","65세이상","가구주의 부모","","6553","6437","6160","5921","5785",
"달서구","여자","65세이상","배우자의 부모","","1192","1158","1044","1004","948",
"달서구","여자","65세이상","손자녀, 그 배우자","","","","X","X","X",
"달서구","여자","65세이상","친손자녀·그 배우자","","X","X","","","",
"달서구","여자","65세이상","외손자녀·그 배우자","","X","X","","","",
"달서구","여자","65세이상","증손자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","65세이상","조부모","","346","321","335","365","330",
"달서구","여자","65세이상","형제자매·그 배우자","","148","151","173","188","204",
"달서구","여자","65세이상","형제자매의 자녀·그 배우자","","X","X","X","X","X",
"달서구","여자","65세이상","부모의 형제자매·그 배우자","","30","31","33","55","42",
"달서구","여자","65세이상","기타 친·인척","","45","50","38","36","38",
"달서구","여자","65세이상","기타 동거인","","226","318","291","301","310",
"달성군","계","합계","일반가구원","","236578","243000","247178","251527","251933",
"달성군","계","합계","가구주","","92106","95751","99370","103208","105048",
"달성군","계","합계","가구주의 배우자","","55758","57345","58300","58989","59117",
"달성군","계","합계","자녀","","74487","75320","75550","75210","73713",
"달성군","계","합계","자녀의 배우자","","809","789","657","624","585",
"달성군","계","합계","가구주의 부모","","5099","5087","5000","5003","4992",
"달성군","계","합계","배우자의 부모","","861","819","756","745","733",
"달성군","계","합계","손자녀, 그 배우자","","","","1924","1836","1751",
"달성군","계","합계","친손자녀·그 배우자","","1467","1398","","","",
"달성군","계","합계","외손자녀·그 배우자","","675","730","","","",
"달성군","계","합계","증손자녀·그 배우자","","7","7","9","9","9",
"달성군","계","합계","조부모","","209","182","159","176","191",
