사용일자,노선명,역명,승차총승객수,하차총승객수,승하차객수
20240727,5호선,답십리,10533,9417,19950
20240727,5호선,마장,3685,3545,7230
20240727,5호선,왕십리(성동구청),3589,4558,8147
20240727,5호선,행당,5746,4784,10530
20240727,5호선,신금호,4329,4591,8920
20240727,5호선,청구,2527,2490,5017
20240727,5호선,동대문역사문화공원(DDP),1537,1947,3484
20240727,5호선,을지로4가,3449,3814,7263
20240727,5호선,종로3가,14554,15212,29766
20240727,5호선,광화문(세종문화회관),18002,18328,36330
20240727,5호선,서대문,7982,7645,15627
20240727,5호선,충정로(경기대입구),1947,1871,3818
20240727,5호선,애오개,3782,3587,7369
20240727,5호선,공덕,7530,7824,15354
20240727,5호선,마포,8277,8434,16711
20240727,5호선,여의나루,7795,16090,23885
20240727,5호선,여의도,14474,14563,29037
20240727,5호선,신길,3402,3458,6860
20240727,5호선,영등포시장,8307,8223,16530
20240727,5호선,영등포구청,2320,2186,4506
20240727,5호선,양평,4032,3769,7801
20240727,5호선,오목교(목동운동장앞),16248,16281,32529
20240727,5호선,목동,11308,10948,22256
20240727,5호선,신정(은행정),8900,7504,16404
20240727,5호선,까치산,20432,19034,39466
20240727,5호선,화곡,20166,18139,38305
20240727,5호선,우장산,10163,9851,20014
20240727,5호선,발산,13636,14671,28307
20240727,5호선,마곡,7003,6913,13916
20240727,5호선,송정,5122,4721,9843
20240727,5호선,김포공항,10021,7892,17913
20240727,5호선,개화산,3979,3831,7810
20240727,5호선,방화,4995,4702,9697
20240727,4호선,남태령,1058,680,1738
20240727,4호선,사당,22401,20241,42642
20240727,4호선,총신대입구(이수),14500,15470,29970
20240727,4호선,동작(현충원),973,1046,2019
20240727,4호선,이촌(국립중앙박물관),9058,9378,18436
20240727,4호선,신용산,15219,17222,32441
20240727,4호선,삼각지,5694,6933,12627
20240727,4호선,숙대입구(갈월),10531,10416,20947
20240727,4호선,서울역,7302,18882,26184
20240727,4호선,회현(남대문시장),21157,21386,42543
20240727,4호선,명동,27401,31046,58447
20240727,4호선,충무로,16021,17427,33448
20240727,4호선,동대문역사문화공원(DDP),17757,15164,32921
20240727,4호선,동대문,15697,15820,31517
20240727,4호선,혜화,32970,34883,67853
20240727,4호선,한성대입구(삼선교),10028,9635,19663
20240727,4호선,성신여대입구(돈암),17468,16660,34128
20240727,4호선,길음,14677,13729,28406
20240727,4호선,미아사거리,21177,20669,41846
20240727,4호선,미아(서울사이버대학),11481,10641,22122
20240727,4호선,수유(강북구청),26344,25523,51867
20240727,4호선,쌍문,21537,19381,40918
20240727,4호선,창동,20514,21573,42087
20240727,4호선,노원,23321,25778,49099
20240727,4호선,상계,14104,12749,26853
20240727,4호선,당고개,7676,6980,14656
20240727,3호선,오금,4098,3784,7882
20240727,3호선,경찰병원,4412,4343,8755
20240727,3호선,가락시장,6484,6040,12524
20240727,3호선,수서,14806,13883,28689
20240727,3호선,일원,5462,5246,10708
20240727,3호선,대청,6194,5776,11970
20240727,3호선,학여울,1672,1755,3427
20240727,3호선,대치,11386,9994,21380
20240727,3호선,도곡,3372,3136,6508
20240727,3호선,매봉,6420,6132,12552
20240727,3호선,양재(서초구청),19072,20002,39074
20240727,3호선,남부터미널(예술의전당),20060,20226,40286
20240727,3호선,교대(법원.검찰청),9486,4940,14426
20240727,3호선,고속터미널,56680,57452,114132
20240727,3호선,잠원,3438,3257,6695
20240727,3호선,신사,21234,22228,43462
20240727,3호선,압구정,24195,25393,49588
20240727,3호선,옥수,6330,6436,12766
20240727,3호선,금호,5887,5392,11279
20240727,3호선,약수,9173,8965,18138
20240727,3호선,동대입구,9224,9600,18824
20240727,3호선,충무로,16,0,16
20240727,3호선,을지로3가,6439,6765,13204
20240727,3호선,종로3가,8491,10761,19252
20240727,3호선,안국,19057,19774,38831
20240727,3호선,경복궁(정부서울청사),17188,17930,35118
20240727,3호선,독립문,5854,5841,11695
20240727,3호선,무악재,2985,2933,5918
20240727,3호선,홍제,13871,12899,26770
20240727,3호선,불광,13304,14610,27914
20240727,3호선,연신내,27740,25826,53566
20240727,3호선,구파발,17129,17332,34461
20240727,3호선,지축,5337,5012,10349
20240727,2호선,용두(동대문구청),1889,1853,3742
20240727,2호선,신정네거리,7346,7346,14692
20240727,2호선,양천구청,4532,4451,8983
20240727,2호선,도림천,936,941,1877
20240727,2호선,신설동,3765,3309,7074
20240727,2호선,신답,1010,1033,2043
20240727,2호선,용답,2188,1990,4178
20240727,2호선,충정로(경기대입구),5016,5161,10177
20240727,2호선,아현,7967,7120,15087
20240727,2호선,이대,11395,12035,23430
20240727,2호선,신촌,32648,32975,65623
20240727,2호선,홍대입구,77368,87446,164814
20240727,2호선,합정,28876,33330,62206
20240727,2호선,당산,11060,12104,23164
20240727,2호선,영등포구청,12296,12706,25002
20240727,2호선,문래,12785,13639,26424
20240727,2호선,신도림,40339,39819,80158
20240727,2호선,대림(구로구청),18718,19423,38141
20240727,2호선,구로디지털단지,35979,34762,70741
20240727,2호선,신대방,20009,18564,38573
20240727,2호선,신림,45152,42463,87615
20240727,2호선,봉천,18098,16262,34360
20240727,2호선,서울대입구(관악구청),35913,34037,69950
20240727,2호선,낙성대(강감찬),21183,18959,40142
20240727,2호선,사당,32854,36541,69395
20240727,2호선,방배,9251,9145,18396
20240727,2호선,서초,11351,10099,21450
20240727,2호선,교대(법원.검찰청),15838,19907,35745
20240727,2호선,강남,59582,58710,118292
20240727,2호선,역삼,18019,19736,37755
20240727,2호선,선릉,26367,23351,49718
20240727,2호선,삼성(무역센터),36621,35282,71903
20240727,2호선,종합운동장,10211,11591,21802
20240727,2호선,잠실새내,19502,19662,39164
20240727,2호선,잠실(송파구청),75404,73164,148568
20240727,2호선,잠실나루,8253,7960,16213
20240727,2호선,강변(동서울터미널),26342,27057,53399
20240727,2호선,구의(광진구청),17811,16871,34682
20240727,2호선,건대입구,32637,35967,68604
20240727,2호선,성수,29694,35477,65171
20240727,2호선,뚝섬,16361,16413,32774
20240727,2호선,한양대,3908,4062,7970
20240727,2호선,왕십리(성동구청),12603,12105,24708
20240727,2호선,상왕십리,10037,9413,19450
20240727,2호선,신당,11566,12725,24291
20240727,2호선,동대문역사문화공원(DDP),14904,17125,32029
20240727,2호선,을지로4가,8889,8955,17844
20240727,2호선,을지로3가,13144,13216,26360
20240727,2호선,을지로입구,29392,29288,58680
20240727,2호선,시청,11649,9890,21539
20240727,1호선,동묘앞,11109,11145,22254
20240727,1호선,청량리(서울시립대입구),20096,20348,40444
20240727,1호선,제기동,13918,14132,28050
20240727,1호선,신설동,10079,9823,19902
20240727,1호선,동대문,10663,10826,21489
20240727,1호선,종로5가,19579,18652,38231
20240727,1호선,종로3가,22126,21794,43920
20240727,1호선,종각,20530,20615,41145
20240727,1호선,시청,13851,13594,27445
20240727,1호선,서울역,43266,41601,84867
20240727,8호선,송파,6564,6417,12981
20240727,3호선,녹번,10212,8781,18993
20240727,중앙선,지평,64,79,143
20240727,중앙선,용문,2218,2543,4761
20240727,중앙선,원덕,365,349,714
20240727,중앙선,양평,2792,3093,5885
20240727,중앙선,오빈,242,252,494
20240727,중앙선,아신,508,549,1057
20240727,중앙선,국수,593,592,1185
20240727,중앙선,신원,179,163,342
20240727,중앙선,양수,2138,2255,4393
20240727,중앙선,운길산,715,743,1458
20240727,중앙선,팔당,1018,1107,2125
20240728,6호선,이태원,10793,9126,19919
20240728,경원선,이촌(국립중앙박물관),2605,2056,4661
20240728,경원선,서빙고,1995,1964,3959
20240728,경원선,한남,1732,1730,3462
20240728,경원선,옥수,67,32,99
20240728,경원선,응봉,1102,994,2096
20240728,경원선,왕십리(성동구청),11415,11818,23233
20240728,경원선,청량리(서울시립대입구),16279,15284,31563
20240728,경원선,외대앞,5167,4914,10081
20240728,경원선,신이문,4896,4632,9528
20240728,경원선,석계,4813,5141,9954
20240728,경원선,광운대,4474,4401,8875
20240728,경원선,월계,3673,3301,6974
20240728,경원선,녹천,2674,2388,5062
20240728,경원선,창동,7,0,7
20240728,경원선,방학,6255,5943,12198
20240728,경원선,도봉,3703,3430,7133
20240728,경원선,도봉산,8068,5426,13494
20240728,경원선,망월사,4667,4825,9492
20240728,경원선,회룡,7813,7702,15515
20240728,경원선,의정부,14296,14309,28605
20240728,경원선,가능,4033,3826,7859
20240728,경원선,녹양,2602,2422,5024
20240728,경원선,양주,5042,4962,10004
20240728,경원선,덕계,3547,3311,6858
20240728,경원선,덕정,3604,3559,7163
20240728,경원선,지행,4823,4906,9729
20240728,경원선,동두천중앙,2083,2089,4172
20240728,경원선,보산,1143,1406,2549
20240728,경원선,동두천,1146,1241,2387
20240728,경원선,소요산,3016,2929,5945
20240728,경원선,청산,137,113,250
20240728,경원선,전곡,1252,1213,2465
20240728,경원선,연천,1361,1471,2832
20240728,경의선,서울역,1070,1136,2206
20240728,경의선,신촌,310,342,652
20240728,경의선,효창공원앞,1475,1736,3211
20240728,경의선,공덕,2102,1748,3850
20240728,경의선,서강대,1331,1340,2671
20240728,경의선,홍대입구,2101,2655,4756
20240728,경의선,가좌,3212,3324,6536
20240728,경의선,디지털미디어시티,1645,1501,3146
20240728,경의선,수색,1331,1436,2767
20240728,경의선,한국항공대,969,986,1955
20240728,경의선,강매,1515,1424,2939
20240728,경의선,행신,4885,4733,9618
20240728,경의선,능곡,2807,2688,5495
20240728,경의선,곡산,353,353,706
20240728,경의선,백마,3877,3754,7631
20240728,경의선,풍산,4124,3946,8070
20240728,경의선,일산,6787,6479,13266
20240728,경의선,탄현,4536,4315,8851
20240728,경의선,야당,5987,6002,11989
20240728,경의선,운정,4072,3956,8028
20240728,경의선,금릉,3371,3254,6625
20240728,경의선,금촌,4461,4848,9309
20240728,경의선,월롱,897,1266,2163
20240728,경의선,파주,839,763,1602
20240728,경의선,문산,4073,4445,8518
20240728,경의선,임진강,58,63,121
20240728,경의선,운천,11,6,17
20240728,경인선,개봉,12355,12054,24409
20240728,경인선,오류동,6995,6597,13592
20240728,경인선,역곡,14082,14113,28195
20240728,경인선,부천,21788,21530,43318
20240728,경인선,송내,13238,12986,26224
20240728,경인선,부평,23287,22765,46052
20240728,경인선,백운,4468,4332,8800
20240728,경인선,동암,10104,9729,19833
20240728,경인선,주안,12062,10514,22576
20240728,경인선,제물포,5685,5451,11136
20240728,경인선,동인천,9634,9238,18872
20240728,경인선,인천,4160,3518,7678
20240728,경인선,구일,9854,10815,20669
20240728,경인선,소사,4582,4242,8824
20240728,경인선,부개,5056,4723,9779
20240728,경인선,간석,3315,3163,6478
20240728,경인선,도원,1788,1775,3563
20240728,경인선,온수(성공회대입구),3962,3533,7495
20240728,경인선,중동,5226,4875,10101
20240728,경인선,도화,2445,2254,4699
20240728,경춘선,신내,1218,1229,2447
20240728,경춘선,갈매,1425,1302,2727
20240728,경춘선,별내,1988,1907,3895
20240728,경춘선,퇴계원,1981,1818,3799
20240728,경춘선,사릉,1232,1223,2455
20240728,경춘선,금곡,883,824,1707
20240728,경춘선,평내호평,3413,3424,6837
20240728,경춘선,천마산,1024,973,1997
20240728,경춘선,마석,2951,2857,5808
20240728,경춘선,대성리,1048,684,1732
20240728,경춘선,청평,2439,1815,4254
20240728,경춘선,상천,384,302,686
20240728,경춘선,가평,3271,2314,5585
20240728,경춘선,굴봉산,305,224,529
20240728,경춘선,백양리,147,79,226
20240728,경춘선,강촌,925,516,1441
20240728,경춘선,김유정,443,407,850
20240728,경춘선,남춘천,2711,2808,5519
20240728,경춘선,춘천,1715,1411,3126
20240728,공항철도 1호선,서울역,13890,12160,26050
20240728,공항철도 1호선,공덕,1624,2277,3901
20240728,공항철도 1호선,홍대입구,15369,13801,29170
20240728,공항철도 1호선,디지털미디어시티,3957,3988,7945
20240728,공항철도 1호선,마곡나루(서울식물원),2890,3105,5995
20240728,공항철도 1호선,김포공항,8085,4311,12396
20240728,공항철도 1호선,계양,7167,6948,14115
20240728,공항철도 1호선,검암,3612,3581,7193
20240728,공항철도 1호선,청라국제도시,4004,4006,8010
20240728,공항철도 1호선,운서,7853,8454,16307
20240728,공항철도 1호선,공항화물청사,1006,1018,2024
20240728,공항철도 1호선,인천공항1터미널,14564,14668,29232
20240728,공항철도 1호선,인천공항2터미널,7375,6371,13746
20240728,공항철도 1호선,영종,3126,3164,6290
20240728,과천선,선바위,3791,3262,7053
20240728,과천선,경마공원,14803,14966,29769
20240728,과천선,대공원,4436,4491,8927
20240728,과천선,과천,3860,3710,7570
20240728,과천선,정부과천청사,5091,4949,10040
20240728,과천선,인덕원,12672,12932,25604
20240728,과천선,평촌,6345,6166,12511
20240728,과천선,범계,15732,15460,31192
20240728,분당선,선릉,3137,4445,7582
20240728,분당선,한티,11254,10381,21635
20240728,분당선,도곡,3101,3170,6271
20240728,분당선,구룡,1490,1667,3157
20240728,분당선,개포동,2475,2542,5017
20240728,분당선,대모산입구,2703,2740,5443
20240728,분당선,수서,10276,10701,20977
20240728,분당선,복정,7,0,7
20240728,분당선,수원,6162,5603,11765
20240728,분당선,서울숲,7087,6917,14004
20240728,분당선,압구정로데오,10233,10879,21112
20240728,분당선,강남구청,2900,3561,6461
20240728,분당선,선정릉,2025,2049,4074
20240728,분당선,가천대,3789,4245,8034
20240728,분당선,태평,8147,7680,15827
20240728,분당선,모란,11378,11793,23171
20240728,분당선,야탑,13451,13786,27237
20240728,분당선,서현,14196,14160,28356
20240728,분당선,수내,6314,6099,12413
20240728,분당선,정자,7836,7914,15750
20240728,분당선,미금,7861,8055,15916
20240728,분당선,오리,5318,4859,10177
20240728,분당선,이매,3315,3458,6773
20240728,분당선,보정,1151,1097,2248
20240728,분당선,죽전,7274,8392,15666
20240728,분당선,구성,3424,3579,7003
20240728,분당선,신갈,2128,2304,4432
20240728,분당선,기흥,5330,5067,10397
20240728,분당선,상갈,2775,2936,5711
20240728,분당선,청명,2270,2271,4541
20240728,분당선,영통,5269,5006,10275
20240728,분당선,망포,6630,7164,13794
20240728,분당선,매탄권선,2920,2843,5763
20240728,분당선,수원시청,7884,7871,15755
20240728,분당선,매교,2430,2486,4916
20240728,서해선,김포공항,2695,3234,5929
20240728,서해선,원종,3004,3061,6065
20240728,서해선,부천종합운동장,1350,1140,2490
20240728,수인선,고색,2074,2195,4269
20240728,수인선,오목천,2234,2121,4355
20240728,수인선,어천,936,1088,2024
20240728,수인선,야목,255,187,442
20240728,수인선,사리,2817,2457,5274
20240728,수인선,달월,53,56,109
20240728,수인선,월곶,1992,1916,3908
20240728,수인선,소래포구,3656,3372,7028
20240728,수인선,인천논현,3185,3342,6527
20240728,수인선,호구포,2149,2285,4434
20240728,수인선,남동인더스파크,742,733,1475
20240728,수인선,원인재,2867,2891,5758
20240728,수인선,연수,3859,3862,7721
20240728,수인선,송도,1446,1460,2906
20240728,수인선,인하대,3558,3357,6915
20240728,수인선,숭의,2083,1884,3967
20240728,수인선,신포,1216,1174,2390
20240728,수인선,인천,1339,1908,3247
20240728,신림선,샛강,956,1091,2047
20240728,신림선,대방,1750,1432,3182
20240728,신림선,서울지방병무청,1948,2118,4066
20240728,신림선,보라매,2487,2149,4636
20240728,신림선,보라매공원,1254,1228,2482
20240728,신림선,보라매병원,2437,2587,5024
20240728,신림선,당곡,2838,2870,5708
20240728,신림선,신림,1281,1850,3131
20240728,신림선,서원,2199,1985,4184
20240728,신림선,서울대벤처타운,6027,5745,11772
20240728,신림선,관악산(서울대),3984,4194,8178
20240728,안산선,산본,9556,9890,19446
20240728,안산선,대야미,2933,2686,5619
20240728,안산선,반월,2488,2484,4972
20240728,안산선,상록수,9363,9469,18832
20240728,안산선,한대앞,5809,5697,11506
20240728,안산선,중앙,12777,12649,25426
20240728,안산선,고잔,4435,4166,8601
20240728,안산선,초지,2647,2631,5278
20240728,안산선,안산,11613,10557,22170
20240728,안산선,신길온천,1476,1397,2873
20240728,안산선,정왕,6607,6635,13242
20240728,안산선,오이도,6046,5824,11870
20240728,안산선,수리산,2193,1966,4159
20240728,우이신설선,북한산우이,3981,4027,8008
20240728,우이신설선,솔밭공원,1726,1593,3319
20240728,우이신설선,4.19민주묘지,2160,2000,4160
20240728,우이신설선,가오리,2599,2457,5056
20240728,우이신설선,화계,2421,2274,4695
20240728,우이신설선,삼양,1356,1449,2805
20240728,우이신설선,삼양사거리,1751,1652,3403
20240728,우이신설선,솔샘,3109,2843,5952
20240728,우이신설선,북한산보국문,4039,3552,7591
20240728,우이신설선,정릉,3019,2558,5577
20240728,우이신설선,성신여대입구(돈암),2471,2758,5229
20240728,우이신설선,보문,1111,1129,2240
20240728,우이신설선,신설동,1381,1367,2748
20240728,일산선,원흥,6106,5850,11956
20240728,일산선,삼송,11051,10922,21973
20240728,일산선,원당,6227,6043,12270
20240728,일산선,화정,10573,10946,21519
20240728,일산선,대곡,1645,1391,3036
20240728,일산선,백석,5878,5859,11737
20240728,일산선,마두,3526,3583,7109
20240728,일산선,정발산,5867,5710,11577
20240728,일산선,주엽,5501,5603,11104
20240728,일산선,대화,7246,6724,13970
20240728,장항선,봉명,666,652,1318
20240728,장항선,쌍용(나사렛대),1420,1441,2861
20240728,장항선,아산,3483,2770,6253
20240728,장항선,탕정,1059,1071,2130
20240728,장항선,배방,876,987,1863
20240728,장항선,온양온천,4014,4014,8028
20240728,장항선,신창(순천향대),1056,1028,2084
20240728,중앙선,회기,15070,14824,29894
20240728,중앙선,중랑,3526,3435,6961
20240728,중앙선,상봉,3973,3909,7882
20240728,중앙선,망우,4860,4815,9675
20240728,중앙선,양원,1513,1503,3016
20240728,중앙선,구리,7522,7677,15199
20240728,중앙선,도농,5345,5356,10701
20240728,중앙선,양정,433,335,768
20240728,중앙선,덕소,3391,3404,6795
20240728,중앙선,도심,1276,1196,2472
20240728,중앙선,팔당,996,1055,2051
20240728,중앙선,운길산,742,694,1436
20240728,중앙선,양수,1946,1792,3738
20240728,중앙선,신원,155,111,266
20240728,중앙선,국수,584,503,1087
20240728,중앙선,아신,558,512,1070
20240728,중앙선,오빈,225,202,427
20240728,중앙선,양평,3576,3344,6920
20240728,중앙선,원덕,330,280,610
20240728,중앙선,용문,2465,2099,4564
20240728,중앙선,지평,71,56,127
20240728,1호선,서울역,37091,34653,71744
20240728,1호선,시청,10099,9739,19838
20240728,1호선,종각,14442,13718,28160
20240728,1호선,종로3가,14655,13659,28314
20240728,1호선,종로5가,11087,10644,21731
20240728,1호선,동대문,10719,11764,22483
20240728,1호선,신설동,8645,8619,17264
20240728,1호선,제기동,9900,10421,20321
20240728,1호선,청량리(서울시립대입구),15980,15851,31831
20240728,1호선,동묘앞,12607,12512,25119
20240728,2호선,시청,8714,6528,15242
20240728,2호선,을지로입구,24600,24224,48824
20240728,2호선,을지로3가,11678,11393,23071
20240728,2호선,을지로4가,5727,5445,11172
20240728,2호선,동대문역사문화공원(DDP),12072,14694,26766
20240728,2호선,신당,9613,10220,19833
20240728,2호선,상왕십리,7579,7725,15304
20240728,2호선,왕십리(성동구청),9229,8758,17987
20240728,2호선,한양대,2752,2940,5692
20240728,2호선,뚝섬,12755,12663,25418
20240728,2호선,성수,25045,27054,52099
20240728,2호선,건대입구,26358,27185,53543
20240728,2호선,구의(광진구청),12471,12599,25070
20240728,2호선,강변(동서울터미널),22369,20735,43104
20240728,2호선,잠실나루,5425,5550,10975
20240728,2호선,잠실(송파구청),59635,56616,116251
20240728,2호선,잠실새내,13838,14193,28031
20240728,2호선,종합운동장,17318,18839,36157
20240728,2호선,삼성(무역센터),24090,22907,46997
20240728,2호선,선릉,14772,12962,27734
20240728,2호선,역삼,11658,12762,24420
20240728,2호선,강남,35209,33645,68854
20240728,2호선,교대(법원.검찰청),10021,12006,22027
20240728,2호선,서초,13706,13206,26912
20240728,2호선,방배,6806,7107,13913
20240728,2호선,사당,23887,25639,49526
20240728,2호선,낙성대(강감찬),16438,16809,33247
20240728,2호선,서울대입구(관악구청),26235,26773,53008
20240728,2호선,봉천,13412,12909,26321
20240728,2호선,신림,35048,34276,69324
20240728,2호선,신대방,16015,15513,31528
20240728,2호선,구로디지털단지,25605,25091,50696
20240728,2호선,대림(구로구청),16286,16707,32993
20240728,2호선,신도림,29844,29685,59529
20240728,2호선,문래,8544,8915,17459
20240728,2호선,영등포구청,8120,8268,16388
20240728,2호선,당산,8150,8959,17109
20240728,2호선,합정,22520,24012,46532
20240728,2호선,홍대입구,66403,68489,134892
20240728,2호선,신촌,24460,24423,48883
20240728,2호선,이대,8419,9295,17714
20240728,2호선,아현,5655,5504,11159
20240728,2호선,충정로(경기대입구),3689,3973,7662
20240728,2호선,용답,1801,1771,3572
20240728,2호선,신답,775,863,1638
20240728,2호선,신설동,3251,3255,6506
20240728,2호선,도림천,578,635,1213
20240728,2호선,양천구청,3539,3529,7068
20240728,2호선,신정네거리,5585,5541,11126
20240728,2호선,용두(동대문구청),1438,1411,2849
20240728,3호선,지축,3983,3936,7919
20240728,3호선,구파발,13461,13687,27148
20240728,3호선,연신내,21113,19974,41087
20240728,3호선,불광,10079,11655,21734
20240728,3호선,녹번,7326,6791,14117
20240728,3호선,홍제,10114,9749,19863
20240728,3호선,무악재,2200,2281,4481
20240728,3호선,독립문,4769,4793,9562
20240728,3호선,경복궁(정부서울청사),14006,14759,28765
20240728,3호선,안국,14739,15383,30122
20240728,3호선,종로3가,5867,6930,12797
20240728,3호선,을지로3가,5007,4673,9680
20240728,3호선,충무로,6,0,6
20240728,3호선,동대입구,7442,7823,15265
20240728,3호선,약수,7502,7133,14635
20240728,3호선,금호,4556,4384,8940
20240728,3호선,옥수,5300,5455,10755
20240728,3호선,압구정,15278,15817,31095
20240728,3호선,신사,11703,12109,23812
20240728,3호선,잠원,2389,2478,4867
20240728,3호선,고속터미널,49337,44523,93860
20240728,3호선,교대(법원.검찰청),5746,3078,8824
20240728,3호선,남부터미널(예술의전당),15200,15056,30256
20240728,3호선,양재(서초구청),13346,15390,28736
20240728,3호선,매봉,4909,4767,9676
20240728,3호선,도곡,2212,2052,4264
20240728,3호선,대치,8174,6853,15027
20240728,3호선,학여울,792,785,1577
20240728,3호선,대청,4651,4580,9231
20240728,3호선,일원,4098,4193,8291
20240728,3호선,수서,11476,11214,22690
20240728,3호선,가락시장,3652,3850,7502
20240728,3호선,경찰병원,3117,3330,6447
20240728,3호선,오금,3097,3085,6182
20240728,4호선,당고개,6206,5939,12145
20240728,4호선,상계,10932,9983,20915
20240728,4호선,노원,17881,19302,37183
20240728,4호선,창동,16309,17047,33356
20240728,4호선,쌍문,16757,15339,32096
20240728,4호선,수유(강북구청),21304,20303,41607
20240728,4호선,미아(서울사이버대학),8899,8141,17040
20240728,4호선,미아사거리,16526,15729,32255
20240728,4호선,길음,11436,11186,22622
20240728,4호선,성신여대입구(돈암),14013,13423,27436
20240728,4호선,한성대입구(삼선교),8276,8389,16665
20240728,4호선,혜화,27518,28744,56262
20240728,4호선,동대문,9217,10067,19284
20240728,4호선,동대문역사문화공원(DDP),15293,13353,28646
20240728,4호선,충무로,11586,12076,23662
20240728,4호선,명동,27284,30267,57551
20240728,4호선,회현(남대문시장),10980,11049,22029
20240728,4호선,서울역,5694,15186,20880
20240728,4호선,숙대입구(갈월),9320,9055,18375
20240728,4호선,삼각지,4144,5316,9460
20240728,4호선,신용산,12549,13014,25563
20240728,4호선,이촌(국립중앙박물관),7532,7688,15220
20240728,4호선,동작(현충원),983,1061,2044
20240728,4호선,총신대입구(이수),10856,11881,22737
20240728,4호선,사당,16523,15792,32315
20240728,4호선,남태령,858,622,1480
20240728,5호선,방화,4112,4072,8184
20240728,5호선,개화산,3066,3036,6102
20240728,5호선,김포공항,9131,6893,16024
20240728,5호선,송정,3722,3612,7334
20240728,5호선,마곡,4314,4447,8761
20240728,5호선,발산,10148,10784,20932
20240728,5호선,우장산,7455,7776,15231
20240728,5호선,화곡,14557,13961,28518
20240728,5호선,까치산,15771,15550,31321
20240728,5호선,신정(은행정),6523,6018,12541
20240728,5호선,목동,8095,8360,16455
20240728,5호선,오목교(목동운동장앞),12358,12130,24488
20240728,5호선,양평,2848,2840,5688
20240728,5호선,영등포구청,1780,1654,3434
20240728,5호선,영등포시장,6240,6457,12697
20240728,5호선,신길,2685,2891,5576
20240728,5호선,여의도,10477,10477,20954
20240728,5호선,여의나루,11260,12327,23587
20240728,5호선,마포,5869,5800,11669
20240728,5호선,공덕,5182,5087,10269
20240728,5호선,애오개,2817,2732,5549
20240728,5호선,충정로(경기대입구),1591,1666,3257
20240728,5호선,서대문,5536,5623,11159
20240728,5호선,광화문(세종문화회관),14722,15416,30138
20240728,5호선,종로3가,10587,10147,20734
20240728,5호선,을지로4가,2181,2257,4438
20240728,5호선,동대문역사문화공원(DDP),1373,1515,2888
20240728,5호선,청구,1857,1937,3794
20240728,5호선,신금호,3109,3451,6560
20240728,5호선,행당,4041,3748,7789
20240728,5호선,왕십리(성동구청),2517,3186,5703
20240728,5호선,마장,3010,2835,5845
20240728,5호선,답십리,7811,7225,15036
20240728,5호선,장한평,9079,9194,18273
20240728,5호선,군자(능동),6521,7339,13860
20240728,5호선,아차산(어린이대공원후문),9347,9145,18492
20240728,5호선,광나루(장신대),8141,7913,16054
20240728,5호선,천호(풍납토성),13385,12654,26039
20240728,5호선,강동,9360,9496,18856
20240728,5호선,길동,4676,4730,9406
20240728,5호선,굽은다리(강동구민회관앞),6063,5806,11869
20240728,5호선,명일,5485,5397,10882
20240728,5호선,고덕,4841,4874,9715
20240728,5호선,상일동,6812,6757,13569
20240728,5호선,둔촌동,5161,5202,10363
20240728,5호선,올림픽공원(한국체대),5295,6672,11967
20240728,5호선,방이,4380,4172,8552
20240728,5호선,오금,1731,1665,3396
20240728,5호선,개롱,3344,3500,6844
20240728,5호선,거여,4703,4631,9334
20240728,5호선,마천,3824,3777,7601
20240728,5호선,강일,3280,2975,6255
20240728,5호선,미사,9978,10435,20413
20240728,5호선,하남풍산,2875,2908,5783
20240728,5호선,하남시청(덕풍·신장),4921,4679,9600
20240728,5호선,하남검단산,4859,4856,9715
20240728,6호선,응암,9672,9600,19272
20240728,6호선,역촌,2285,2571,4856
20240728,6호선,불광,3456,2994,6450
20240728,6호선,독바위,1591,1810,3401
20240728,6호선,연신내,1,0,1
20240728,6호선,구산,4469,3520,7989
20240728,6호선,새절(신사),6582,6419,13001
20240728,6호선,증산(명지대앞),5560,5644,11204
20240728,6호선,디지털미디어시티,5812,6220,12032
20240728,6호선,월드컵경기장(성산),3270,3281,6551
20240728,6호선,마포구청,7491,7041,14532
20240728,6호선,망원,10571,11253,21824
20240728,6호선,합정,9947,9107,19054
20240728,6호선,상수,7851,8329,16180
20240728,6호선,광흥창(서강),4727,4577,9304
20240728,6호선,대흥(서강대앞),4397,4591,8988
20240728,6호선,공덕,7493,7191,14684
20240728,6호선,효창공원앞,3632,3244,6876
20240728,6호선,삼각지,5066,4143,9209
20240728,6호선,녹사평(용산구청),3903,3916,7819
20240728,6호선,한강진,8033,9024,17057
20240728,6호선,버티고개,1137,1225,2362
20240728,6호선,약수,1966,1940,3906
20240728,6호선,청구,2032,1826,3858
20240728,6호선,신당,5215,5593,10808
20240728,6호선,동묘앞,6882,6718,13600
20240728,6호선,창신,1790,1611,3401
20240728,6호선,보문,4229,4189,8418
20240728,6호선,안암(고대병원앞),5009,5148,10157
20240728,6호선,고려대(종암),4122,4037,8159
20240728,6호선,월곡(동덕여대),5721,5555,11276
20240728,6호선,상월곡(한국과학기술연구원),3463,3225,6688
20240728,6호선,돌곶이,6284,6022,12306
20240728,6호선,석계,6620,6821,13441
20240728,6호선,태릉입구,3420,3733,7153
20240728,6호선,화랑대(서울여대입구),5495,4727,10222
20240728,6호선,봉화산(서울의료원),4113,4043,8156
20240728,7호선,장암,1867,1372,3239
20240728,7호선,도봉산,5025,7388,12413
20240728,7호선,수락산,8702,8566,17268
