count,date,title,description,org_link,link
214,2024-08-13 12:09:00,"최악의 낙폭 경험한 일본 증시, 이번주 만회? 오전 급등 [Asia오전]",닛케이는 간밤 뉴욕 증시에서 <b>인공지능</b>(AI) 종목이 상승세를 보이면서 관련 종목을 중심으로 닛케이225 지수가 덩달아 올랐다고 설명했다. 닛케이225 지수는 지난 5일 하루 동안 4451포인트 하락. 1987년 10월20일... ,http://news.mt.co.kr/mtview.php?no=2024081311570236927,https://n.news.naver.com/mnews/article/008/0005076435?sid=101
215,2024-08-13 12:08:00,유령번호판 차량으로 뉴욕시 손실 연 2억불,"뿐만 아니라 유령번호판으로 인해 시가 올해만 입은 손해가 막심하며, 이에 따라 무선주파수식별(RFID) 기술의 번호판 및 <b>인공지능</b>(AI) 식별 솔루션 도입까지 검토하고 있다고 덧붙였다. 보로장에 따르면, 회피 방법은... ",https://news.koreadaily.com/2024/08/12/society/generalsociety/20240812200630949.html,https://news.koreadaily.com/2024/08/12/society/generalsociety/20240812200630949.html
216,2024-08-13 12:07:00,"KT-중소기업중앙회 경북지역본부, 중기 디지털 전환 지원 상호협력협약",KT는 중소기업중앙회와의 긴밀한 협력을 통해 기업 경쟁력 확보에 필수인 에너지 솔루션 공급과 AICT(<b>인공지능</b>+통신기술) 기반 디지털 전환을 적극 지원할 계획이다. 특히 자율주행 AI 로봇으로 물류 자동화 환경을... ,https://www.etnews.com/20240813000156,https://n.news.naver.com/mnews/article/030/0003231284?sid=102
217,2024-08-13 12:06:00,"삼성 기대작 갤럭시 S24 FE, 벤치마크 점수 유출... 새 AP '엑시노스 2400e' ...","이는 6.7인치 AMOLED 디스플레이와 4,565mAh 용량의 배터리, 최대 5,000만 화소의 메인(광각) 카메라 등 트리플 카메라를 제공하는 동시에, 삼성전자의 자체 AI(<b>인공지능</b>) 시스템인 '갤럭시 AI'를 지원할 전망이다.",https://kr.aving.net/news/articleView.html?idxno=1792909,https://kr.aving.net/news/articleView.html?idxno=1792909
218,2024-08-13 12:06:00,완주군 직장인 위한 평생학습 AI 활용교육 ‘호응’,"정석케미칼 직원 대상, <b>인공지능</b> 활용 제안서 작성법 교육 전북 완주군이 직장인을 대상으로 AI 챗봇을 활용한 업무 효율성을 높이기 위한 교육을 진행했다.13일 완주군은 최근 관내 직장인을 위해 '기업과 함께하는... ",https://www.asiatoday.co.kr/view.php?key=20240813010007049,https://www.asiatoday.co.kr/view.php?key=20240813010007049
219,2024-08-13 12:05:00,&quot;네카오가 흔들리는 이유요? '글로벌'에 절실하지 않아서죠&quot;,이미 두 회사는 시가총액이 반토막 이상으로 줄어들고 <b>인공지능</b>(AI)과 검색플랫폼 경쟁력 등에서 상당한 위협을 받고 있다. 왜 이렇게 됐을까. &quot;이제 모든 비즈니스는 국가의 경계를 뛰어넘었습니다. 포털과 같은 플랫폼... ,https://www.news1.kr/industry/sb-founded/5506992,https://n.news.naver.com/mnews/article/421/0007727598?sid=101
220,2024-08-13 12:04:00,[파워 인터뷰] 국민의힘 김소희 의원 “現 기후에너지 정책 비정상의 정상화 ...,"국회에서는 미래 중요한 이슈 세가지로 <b>인공지능</b>(AI), 저출생, 기후로 꼽고 있다. - 환경노동위원회에 배정됐다. 기후문제에서는 산업통상자원중소벤처기업위원회가 더 중요한 위원회로 꼽히지 않나. ▲ 산자위에서도... ",https://www.ekn.kr/web/view.php?key=20240813022512173,https://www.ekn.kr/web/view.php?key=20240813022512173
221,2024-08-13 12:04:00,[포토] AI 사진관에서 광복절 프로필 사진 촬영해보세요,광복절을 이틀 앞둔 13일 서울 마포구 LG유플러스 공덕역점에서 모델들이 광복절 콘셉트의 <b>인공지능</b>(AI) 프로필 사진을 선보이고 있다. 익시(ixi) 포토부스는 현장에서 촬영한 단 한 장의 사진을 LG유플러스 자체 개발... ,https://www.dt.co.kr/contents.html?article_no=2024081302109919035006&ref=naver,https://n.news.naver.com/mnews/article/029/0002894915?sid=105
222,2024-08-13 12:04:00,셀프 측정하는 폐질환 선별기술…폐질환 조기발견에 도움,이 장치가 폐 상태에 대한 정보를 복합적으로 획득하고 나면 <b>인공지능</b>(AI) 기술이 다중감각 인식 장치로 측정한 정보들을 상호 연결해 폐질환을 선별한다. 기존 폐질환 진단은 다양한 검사와 복잡한 절차로 피검자의 검사... ,https://www.dongascience.com/news/view/66961,https://n.news.naver.com/mnews/article/584/0000028283?sid=103
223,2024-08-13 12:03:00,말로만 속도전… 규제에 발묶인 ‘K-반도체’ [대한민국 ABC가 위험하다],"<b>인공지능</b>(AI) 시대를 맞아 전 세계 주요국들은 사활을 걸고 반도체 산업 육성에 총력전을 벌이고 있지만, 우리나라는 보조금 등 인센티브 경쟁에 소외돼 있을 뿐만 아니라 ‘인허가 속도전’에서도 경쟁국에 밀리는... ",https://www.munhwa.com/news/view.html?no=2024081301070127176001,https://n.news.naver.com/mnews/article/021/0002654132?sid=101
224,2024-08-13 12:02:00,미국 전선 제조 스타트업 6000만달러 투자 유치...전력망 관심 반영,"전기화가 빠르게 진행되고 <b>인공지능</b>의 보급으로 전력 수요가 급증하는 시점에서 효율이 높고 안전성이 개선된 전선 보급의 필요성이 커지고 있으나, TS 컨덕터가 생산하는 케이블은 일반 캐이블보다 가격이 2~3배... ",https://www.esgeconomy.com/news/articleView.html?idxno=7509,https://www.esgeconomy.com/news/articleView.html?idxno=7509
225,2024-08-13 12:02:00,"하나은행, ‘AI 상업용 부동산 시장예측 모델’ 개발",하나은행 부동산 투자자문팀은 한국과학기술원(KAIST) 김우창 교수 연구팀과 <b>인공지능</b>(AI) 기술을 기반으로 한 상업용 부동산 시장 예측 모델인 '하나 AI CRP' 서비스를 개발했다고 13일 밝혔다. [하나은행 제공... ,https://wemakenews.co.kr/news/view.php?no=19697,https://wemakenews.co.kr/news/view.php?no=19697
226,2024-08-13 12:02:00,"[포토] LG유플러스, 광복절 콘셉트 AI 프로필 사진관 운영",광복절을 이틀 앞둔 13일 서울 마포구 LG유플러스 공덕역점에서 모델들이 광복절 콘셉트의 <b>인공지능</b>(AI) 프로필 사진을 선보이고 있다. 익시(ixi) 포토부스는 현장에서 촬영한 단 한 장의 사진을 LG유플러스 자체 개발... ,https://www.dt.co.kr/contents.html?article_no=2024081302109919035005&ref=naver,https://n.news.naver.com/mnews/article/029/0002894912?sid=105
227,2024-08-13 12:02:00,전기차 시대 이끌 꿈의 소재 '그래핀' [모빌리티],"<b>인공지능</b>(AI) 분석 플랫폼 포커스(focus)에 따르면 현재 그래핀 생산 비용은 ㎏당 200달러, 탄산리튬은 10달러 초반 수준이다. 포커스는 그래핀 생산 환경이 개선돼 리튬 생산 가격과 비슷해지는 2031년경에야 그래핀이... ",https://www.etoday.co.kr/news/view/2385280,https://www.etoday.co.kr/news/view/2385280
228,2024-08-13 12:02:00,"[포토] LG유플러스, 광복절 콘셉트 AI 사진 찍어보세요",광복절을 이틀 앞둔 13일 서울 마포구 LG유플러스 공덕역점에서 모델들이 광복절 콘셉트의 <b>인공지능</b>(AI) 프로필 사진을 선보이고 있다. 익시(ixi) 포토부스는 현장에서 촬영한 단 한 장의 사진을 LG유플러스 자체 개발... ,https://www.dt.co.kr/contents.html?article_no=2024081302109919035004&ref=naver,https://n.news.naver.com/mnews/article/029/0002894911?sid=105
229,2024-08-13 12:02:00,이창희 삼성D 연구소장 &quot;XR 기기에서도 고휘도·고해상도 디스플레이는 핵심&quot;,"멀티모달 AI란 텍스트, 이미지, 소리 등 다양한 형태의 정보를 동시에 이해하고 처리할 수 있는 <b>인공지능</b>을 말한다. 이 부사장은 &quot;멀티모달 AI는 시선이나 손동작을 추적하고, 이를 토대로 시의적절한 이미지 정보를... ",http://www.srtimes.kr/news/articleView.html?idxno=161039,http://www.srtimes.kr/news/articleView.html?idxno=161039
230,2024-08-13 12:01:00,이창희 삼성D 부사장 &quot;OLED 채용률 37%로 증가…AI로 모멘텀 맞아&quot;,"멀티모달 AI란 텍스트, 이미지, 소리 등 다양한 형태의 정보를 동시에 이해하고 처리할 수 있는 <b>인공지능</b>을 말한다. 이 부사장은 &quot;멀티모달 AI는 시선이나 손동작을 추적하고, 이를 토대로 시의적절한 이미지 정보를... ",https://zdnet.co.kr/view/?no=20240813103407,https://n.news.naver.com/mnews/article/092/0002341916?sid=105
231,2024-08-13 12:01:00,유사투자자문업자가 리딩방 유료회원에게 1대1 상담하면 3년 이하 징역,또다른 유사투자자문업자 B씨는 특정 <b>인공지능</b>(AI) 관련주에 투자할 경우 목표 수익률이 2000% 이상이 된다면서 “올해 5배 급등한 C종목보다 100배 이상 높은 수익을 보장하겠다”는 광고를 게시했다. 앞으로는 바뀐... ,https://www.mk.co.kr/article/11091633,https://n.news.naver.com/mnews/article/009/0005349518?sid=101
232,2024-08-13 12:01:00,"유사투자자문업자, 내일부터 1대1 투자 조언하면 불법",유사투자자문업 B사는 <b>인공지능</b>(AI) 관련 종목의 목표 수익률을 2000% 이상으로 제시하면서 올해 들어 5배 급등한 다른 종목보다 더 큰 수익을 보장하는 광고를 게시했다. 13일 금융위원회에 따르면 위와 같은 사례 모두 개정... ,https://biz.chosun.com/stock/stock_general/2024/08/13/TDKALWNPSBCYZPRH7V7JY7OX4E/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0001011523?sid=101
233,2024-08-13 12:01:00,"“3Q 코스피 최고 2750...밸류업 수혜주, 주주환원 집중해야”","노 위원은 “9월 미 연방준비제도(Fed·연준)의 금리 인하 기대가 지속되고 있지만, 지표가 한 차례라도 흔들릴 경우 금리 인하 기대가 축소될 수 있다”면서 “<b>인공지능</b>(AI) 반도체 매출 확대와 전체 수출 가속화로 이익... ",https://news.heraldcorp.com/view.php?ud=20240813050429,https://n.news.naver.com/mnews/article/016/0002349292?sid=101
234,2024-08-13 12:00:00,[THE VIEW]AI 자동배차가 사고를 줄인다,"<b>인공지능</b>(AI)의 도입이 플랫폼 비즈니스에서 뜨거운 논쟁의 중심에 서고 있다. 특히 운송 및 배달 플랫폼에서는 급증하는 수요와 공급을 효율적으로 맞추기 위해 AI가 적극적으로 활용되고 있으며, 그중에서도 AI 자동... ",https://view.asiae.co.kr/article/2024081209541530370,https://n.news.naver.com/mnews/article/277/0005458553?sid=110
235,2024-08-13 12:00:00,"글로벌 AI 빅테크 기업, HBM 물량 확보에 사활","13일 빅테크 업계에 따르면 <b>인공지능</b>(AI) 시대가 개막되면서, 필수장비로 자리매김한 고성능 컴퓨팅의 가동을 위해 고성능 메모리 고대역폭메모리(HBM) 역할이 절대적인 것으로 거론된다. HBM은 GPU(그래픽처리장치)... ",https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065578095206590,https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065578095206590
236,2024-08-13 12:00:00,이근영 메디웨일 CPO “의료AI 활용 점점 늘 것…실력 있는 개발자 필수”,"이투데이=노상우 기자 | “열정 있는 개발자들, 의료AI 관심 가져달라”…이근영 CPO [인터뷰] 메디웨일, ‘닥터눈’ 내년 美FDA 허가 목표…“해외 진출할 것” “의사들이 자기가 발견하지 못했던 것을 <b>인공지능</b>(AI)을... ",https://www.etoday.co.kr/news/view/2389332,https://www.etoday.co.kr/news/view/2389332
237,2024-08-13 12:00:00,완주군 직장인 위한 평생학습 AI 활용교육 '호응',"이날 교육은 전주대 미네르바 학부 교수를 초빙해 8시간 동안 <b>인공지능</b> 툴(chat gpt, 감마앱, 구글최신기법 등)을 활용한 제안서의 엑셀, 도표, 그래프 등을 손쉽게 작성하는 법을 교육해 참여자들의 높은 호응을 받았다.... ",http://www.jeollailbo.com/news/articleView.html?idxno=741421,http://www.jeollailbo.com/news/articleView.html?idxno=741421
238,2024-08-13 11:58:00,보안 분야 포함 미래 기술 이끌 2024년도 SW 우수 연구실 스타랩 10개 신규 선...,&lt;2024년 소프트웨어 우수 연구실 선정 결과&gt; 사람의 3차원 외형과 모션 및 사회적 행동을 모방하는 생성형 디지털 휴먼 <b>인공</b>지증 모델개발-서울대 주한별 교수 지속가능한 실시간 멀티모달 양방향 생성 <b>인공지능</b> 개발... ,https://www.dailysecu.com/news/articleView.html?idxno=158486,https://www.dailysecu.com/news/articleView.html?idxno=158486
239,2024-08-13 11:58:00,"LGU+, 광복절 콘셉트 AI 사진 제작 '익시 포토부스' 운영",(사진=LGU+) LG유플러스(대표 황현식)는 광복절을 맞아 서울 마포구에 위치한 LGU+ 도화동 공덕역점에서 광복절 콘셉트의 <b>인공지능</b>(AI) 프로필 사진을 제작해주는 '익시 포토부스'를 선보였다다고 13일 밝혔다. 익시... ,https://www.aitimes.com/news/articleView.html?idxno=162469,https://www.aitimes.com/news/articleView.html?idxno=162469
240,2024-08-13 11:58:00,"삼성전자, 트렉 바이시클과 협업해 사이클링 챌린지 개최","챌린지 참여자들은 '갤럭시 워치 울트라'의 <b>인공지능</b>(AI) 운동 코칭 기능을 통해 사이클링 중 FTP(Functional Threshold Power)를 측정하고, 개인 맞춤형 심박수 구간을 제안받을 수 있다. 또 운동 기록과 에너지 점수 분석을... ",https://www.ntoday.co.kr/news/articleView.html?idxno=108385,https://www.ntoday.co.kr/news/articleView.html?idxno=108385
241,2024-08-13 11:58:00,"사이버대 서울디지털대학교, 2024학년도 가을학기 신·편입생 최종모집 입학원...","IT공학부는 전기전자공학과, 컴퓨터공학과, AI소프트웨어공학과, 정보보안전공으로 전공이 세분화되고 기계로봇항공학부는 <b>인공지능</b>(AI)과 로봇, 드론 등 첨단과학 분야로 기계로봇공학과와 드론전공으로 구성됐다.... ",https://www.gosiweek.com/article/1065581686235194,https://www.gosiweek.com/article/1065581686235194
242,2024-08-13 11:58:00,"한국에너지공대 김경 교수, 미국교육공학회 플래그십 학술지 단독저자 논문 게...",김경 교수는 “지식구조 시각화 기술은 한국에너지공대의 <b>인공지능</b>교실(Active Learning Classroom)에 적용된 핵심 기술 중 하나로 언어학분야에서 그 기술성이 인정받은 점이 해당 논문의 쾌거로 본다”고... ,http://www.lawissue.co.kr/view.php?ud=202408131157475301f4ab64559d_12,http://www.lawissue.co.kr/view.php?ud=202408131157475301f4ab64559d_12
243,2024-08-13 11:57:00,&quot;AI가 디스플레이 새 성장기회&quot;…삼성D·LGD '기술력 혁신' 자신(종합),"한국디스플레이산업협회 주최 '디스플레이 비즈니스 포럼' 삼성D, 멀티모탈 AI·센서통합 등 제시…LGD &quot; AI 기반 디지털 전환&quot; <b>인공지능</b>(AI) 시대를 맞아 국내 주요 디스플레이업체인 삼성디스플레이와 LG디스플레이가... ",https://www.yna.co.kr/view/AKR20240813056901003?input=1195m,https://n.news.naver.com/mnews/article/001/0014872506?sid=101
