customer_id,month,total_month_price,rank
16761,9,553451,Gold
16762,7,549134,Gold
16762,10,1002390,Vip
16762,11,558730,Gold
16763,5,1069513,Vip
16764,7,611170,Platinum
16764,8,301390,Gold
16764,9,982393,Platinum
16764,10,850209,Platinum
16764,11,1778799,Vip
16764,12,354616,Gold
16765,2,59432,Silver
16766,3,2002508,Vip
16767,1,3261802,SVip
16767,3,637740,Platinum
16767,5,722203,Platinum
16767,6,697766,Platinum
16767,7,1081138,Vip
16767,8,992199,Platinum
16767,9,1033312,Vip
16767,11,1319914,Vip
16768,3,320321,Gold
16768,8,180463,Silver
16768,10,334916,Gold
16769,3,631971,Platinum
16770,1,464181,Gold
16770,4,212609,Silver
16770,10,188294,Silver
16771,1,518561,Gold
16771,2,1137528,Vip
16771,3,1231168,Vip
16771,9,780586,Platinum
16771,11,252236,Silver
16773,10,299939,Silver
16774,6,250663,Silver
16774,7,281078,Silver
16774,8,416024,Gold
16774,10,208571,Silver
16775,1,304414,Gold
16775,2,298995,Silver
16775,5,200495,Silver
16775,6,199883,Silver
16775,7,452329,Gold
16775,8,191633,Silver
16775,9,320810,Gold
16775,10,357081,Gold
16775,11,225754,Silver
16776,10,649451,Platinum
16777,3,303312,Gold
16777,9,85826,Silver
16778,3,162878,Silver
16778,9,267024,Silver
16779,1,1772472,Vip
16779,2,636831,Platinum
16779,3,1283346,Vip
16779,4,839634,Platinum
16779,5,874157,Platinum
16779,6,2197375,Vip
16779,7,1153697,Vip
16779,8,1186682,Vip
16779,9,1558429,Vip
16779,11,4171392,SVip
16779,12,1672940,Vip
16780,3,282983,Silver
16780,8,455091,Gold
16782,1,593620,Gold
16782,3,328274,Gold
16782,4,197454,Silver
16782,5,227152,Silver
16782,7,513999,Gold
16782,9,283088,Silver
16782,11,831348,Platinum
16784,11,188084,Silver
16788,3,514733,Gold
16788,8,524260,Gold
16789,12,141238,Silver
16790,11,2387977,Vip
16790,12,313766,Gold
16791,1,431721,Gold
16791,3,265521,Silver
16791,5,295184,Silver
16791,8,391761,Gold
16791,10,759593,Platinum
16791,11,837921,Platinum
16792,3,192944,Silver
16793,10,426232,Gold
16794,6,448554,Gold
16794,7,388283,Gold
16794,8,224285,Silver
16794,9,156480,Silver
16794,10,194307,Silver
16794,11,505801,Gold
16794,12,173768,Silver
16796,9,534223,Gold
16800,11,2032312,Vip
16801,3,1314321,Vip
16801,5,1226187,Vip
16801,6,246205,Silver
16803,10,580860,Gold
16804,3,206351,Silver
16804,11,732307,Platinum
16805,6,429693,Gold
16806,4,397670,Gold
16806,5,295639,Silver
16806,6,222328,Silver
16806,8,416618,Gold
16807,3,648910,Platinum
16807,5,490488,Gold
16807,7,821140,Platinum
16808,3,291042,Silver
16808,9,213116,Silver
16809,3,374561,Gold
16809,5,225142,Silver
16809,7,223062,Silver
16809,10,261640,Silver
16809,11,514471,Gold
16810,5,541075,Gold
16811,11,550217,Gold
16811,12,406060,Gold
16813,5,334060,Gold
16813,6,441562,Gold
16813,7,739141,Platinum
16813,8,284556,Silver
16813,9,401568,Gold
16813,10,427473,Gold
16813,12,259647,Silver
16814,1,2615916,Vip
16814,2,612324,Platinum
16814,3,752042,Platinum
16814,4,999331,Platinum
16814,5,1705733,Vip
16814,6,519418,Gold
16814,7,524452,Gold
16814,8,763264,Platinum
16814,9,972412,Platinum
16814,10,431703,Gold
16814,11,842081,Platinum
16816,1,436423,Gold
16816,7,82575,Silver
16816,8,77558,Silver
16817,3,259141,Silver
16817,4,377393,Gold
16817,5,380714,Gold
16817,6,402354,Gold
16817,11,363566,Gold
16817,12,379892,Gold
16818,5,1269467,Vip
16818,6,816193,Platinum
16818,7,886096,Platinum
16818,8,703237,Platinum
16818,9,1956728,Vip
16818,11,223324,Silver
16820,9,869822,Platinum
16823,4,626448,Platinum
16824,6,389629,Gold
16824,11,415569,Gold
16825,6,557087,Gold
16825,11,797927,Platinum
16826,10,597291,Gold
16828,8,198398,Silver
16828,9,26220,Silver
16829,7,344740,Gold
16830,11,569690,Gold
16832,5,238864,Silver
16832,6,109250,Silver
16833,1,540971,Gold
16833,3,632443,Platinum
16833,12,760799,Platinum
16834,4,722728,Platinum
16835,8,173226,Silver
16836,8,159627,Silver
16836,10,280641,Silver
16837,4,634419,Platinum
16837,5,2537746,Vip
16837,7,169556,Silver
16837,10,1289499,Vip
16837,11,911651,Platinum
16838,2,685425,Platinum
16838,5,343884,Gold
16839,1,1981864,Vip
16839,2,2098124,Vip
16839,3,3562930,SVip
16839,5,3000564,SVip
16839,6,1933672,Vip
16839,7,3728169,SVip
16839,8,1728859,Vip
16839,9,3074137,SVip
16839,10,1228739,Vip
16839,11,4235386,SVip
16839,12,1469159,Vip
16841,2,554780,Gold
16841,5,557821,Gold
16841,6,1060581,Vip
16841,7,555549,Gold
16841,11,539712,Gold
16842,2,909956,Platinum
16842,7,605472,Platinum
16842,8,694375,Platinum
16843,1,1326836,Vip
16843,2,2168219,Vip
16843,4,689690,Platinum
16843,5,2530894,Vip
16843,6,3321234,SVip
16843,7,2848680,Vip
16843,9,2512994,Vip
16843,10,2425052,Vip
16846,10,374631,Gold
16847,10,338133,Gold
16848,10,491922,Gold
16849,6,217748,Silver
16850,1,581052,Gold
16851,10,418576,Gold
16851,12,180026,Silver
16852,6,197628,Silver
16852,11,55673,Silver
16855,10,264297,Silver
16855,11,309745,Gold
16856,11,61879,Silver
16859,3,454200,Gold
16859,7,852971,Platinum
16861,7,123758,Silver
16861,10,179974,Silver
16863,11,591785,Gold
16866,7,363129,Gold
16869,6,677664,Platinum
16869,10,518142,Gold
16869,11,232518,Silver
16871,3,1620937,Vip
16871,5,1941171,Vip
16871,9,575861,Gold
16871,11,777999,Platinum
16872,6,678853,Platinum
16872,8,133407,Silver
16872,9,376414,Gold
16873,4,924569,Platinum
16873,5,955946,Platinum
16873,8,1115258,Vip
16873,10,2442515,Vip
16873,12,3242242,SVip
16875,1,644662,Platinum
16875,2,762634,Platinum
16875,7,582276,Gold
16875,10,1673412,Vip
16877,5,135907,Silver
16877,7,194430,Silver
16877,10,457853,Gold
16877,11,691701,Platinum
16878,9,23248,Silver
16880,6,736012,Platinum
16880,7,457171,Gold
16880,8,276900,Silver
16880,9,440688,Gold
16880,11,696245,Platinum
16881,10,755136,Platinum
16882,1,17305,Silver
16882,4,359738,Gold
16882,10,855506,Platinum
16883,6,252498,Silver
16884,11,751360,Platinum
16885,10,212644,Silver
16885,11,263615,Silver
16887,11,336192,Gold
16889,1,914291,Platinum
16889,4,1233318,Vip
16889,5,611904,Platinum
16891,7,308189,Gold
16891,9,213640,Silver
16891,11,215336,Silver
16891,12,180830,Silver
16892,6,180009,Silver
16892,11,489946,Gold
16892,12,235840,Silver
16895,10,353567,Gold
16897,1,372376,Gold
16897,2,134159,Silver
16898,6,352554,Gold
16898,11,327330,Gold
16899,5,309396,Gold
16899,7,284277,Silver
16899,9,135557,Silver
16899,11,667211,Platinum
16899,12,527249,Gold
16900,10,1315684,Vip
16900,11,234983,Silver
16902,8,2983626,Vip
16903,11,634873,Platinum
16904,1,336070,Gold
16904,2,177334,Silver
16904,3,666896,Platinum
16904,4,386692,Gold
16904,6,1299323,Vip
16904,7,316195,Gold
16904,8,1353284,Vip
16904,9,26220,Silver
16904,11,622602,Platinum
16904,12,610086,Platinum
16905,3,610454,Platinum
16905,4,382025,Gold
16905,10,2049932,Vip
16905,11,1237566,Vip
16905,12,585055,Gold
16906,4,196982,Silver
16906,5,173052,Silver
16906,6,316912,Gold
16906,9,291216,Silver
16907,2,401742,Gold
16907,4,212137,Silver
16907,7,223534,Silver
16907,11,471557,Gold
16909,9,662736,Platinum
16910,9,1319879,Vip
16910,10,707223,Platinum
16910,11,285955,Silver
16910,12,324603,Gold
16912,1,659520,Platinum
16912,2,630223,Platinum
16912,5,713218,Platinum
16912,7,686474,Platinum
16912,10,1504276,Vip
16912,11,273439,Silver
16913,2,198293,Silver
16914,11,321212,Gold
16915,3,94916,Silver
16915,4,196632,Silver
16915,6,73241,Silver
16915,8,303627,Gold
16915,10,226558,Silver
16915,11,191720,Silver
16916,11,639733,Platinum
16917,3,684376,Platinum
16918,1,482063,Gold
16918,7,432193,Gold
16918,9,523823,Gold
16918,10,430217,Gold
16919,4,1634467,Vip
16919,5,1014346,Vip
16919,6,561387,Gold
16919,7,377113,Gold
16921,10,269506,Silver
16923,1,1151599,Vip
16923,3,2054179,Vip
16923,4,336192,Gold
16923,5,990626,Platinum
16923,6,1251131,Vip
16923,7,669746,Platinum
16923,9,911616,Platinum
16923,10,2055927,Vip
16923,11,1973457,Vip
16924,9,473900,Gold
16924,10,441439,Gold
16924,11,535307,Gold
16927,3,215615,Silver
16927,8,352396,Gold
16928,1,176985,Silver
16928,2,196650,Silver
16928,4,892021,Platinum
16928,5,184501,Silver
16928,6,885973,Platinum
16928,7,203729,Silver
16928,8,1052453,Vip
16928,9,1124575,Vip
16929,7,400536,Gold
16929,8,349145,Gold
16929,9,193748,Silver
16929,11,960928,Platinum
16929,12,359983,Gold
16930,10,359126,Gold
16930,11,303173,Gold
16931,1,376099,Gold
16931,2,528542,Gold
16931,3,484947,Gold
16931,4,257060,Silver
16931,5,1042559,Vip
16931,6,322034,Gold
16931,7,1144380,Vip
16931,8,271481,Silver
16931,9,448606,Gold
16931,10,1214038,Vip
16931,11,515537,Gold
16931,12,719197,Platinum
16932,10,262602,Silver
16933,4,392828,Gold
16933,12,591698,Gold
16934,10,1627440,Vip
16936,11,457801,Gold
16938,2,467764,Gold
16938,6,3703050,SVip
16938,12,569201,Gold
16940,2,1324424,Vip
16940,6,1941468,Vip
16940,10,2065296,Vip
16942,4,481294,Gold
16942,5,512024,Gold
16942,6,873895,Platinum
16942,7,648927,Platinum
16942,11,813781,Platinum
16943,1,788400,Platinum
16943,3,338412,Gold
16943,5,300830,Gold
16945,2,875380,Platinum
16945,3,1181543,Vip
16945,5,554290,Gold
16945,6,559499,Gold
16945,7,539625,Gold
16945,8,529189,Gold
16945,9,1026652,Vip
16945,10,596102,Gold
16945,11,1244471,Vip
16947,4,710527,Platinum
16948,1,121660,Silver
16948,3,298803,Silver
16948,7,339951,Gold
16949,1,130086,Silver
16949,3,223376,Silver
16949,5,530587,Gold
16949,6,678224,Platinum
16949,10,542719,Gold
16949,12,143405,Silver
16950,8,1060004,Vip
16950,10,699462,Platinum
16951,2,1842024,Vip
16951,7,391482,Gold
16952,8,292982,Silver
16953,11,36358,Silver
16954,3,1039500,Vip
16954,8,531217,Gold
16954,10,393614,Gold
16954,11,407983,Gold
16954,12,666197,Platinum
16955,1,289958,Silver
16955,6,286130,Silver
16956,11,539677,Gold
16957,3,200740,Silver
16957,4,527546,Gold
16959,9,205127,Silver
16960,4,352274,Gold
16960,10,273666,Silver
16960,11,260382,Silver
16961,8,409329,Gold
16963,6,193241,Silver
16965,4,351680,Gold
16966,4,715281,Platinum
16966,5,1302609,Vip
16966,6,580615,Gold
16966,10,5681,Silver
16966,11,488321,Gold
16966,12,674378,Platinum
16967,6,557646,Gold
16968,8,442785,Gold
16968,12,325337,Gold
16969,6,694585,Platinum
16969,7,142636,Silver
16969,10,299694,Silver
16971,11,624403,Platinum
16976,3,439656,Gold
16978,9,601888,Platinum
16979,2,606818,Platinum
16979,7,364458,Gold
16979,10,601207,Platinum
16979,11,1259731,Vip
16979,12,405081,Gold
16980,2,1191891,Vip
16980,3,605856,Platinum
16982,10,671336,Platinum
16983,1,341314,Gold
16983,3,460755,Gold
16983,6,459514,Gold
16983,9,524627,Gold
16983,11,1259468,Vip
16984,8,5616656,SVip
16984,9,2178584,Vip
16985,1,594739,Gold
16985,3,1448917,Vip
16985,5,1420949,Vip
16985,7,1159238,Vip
16985,9,877321,Platinum
16985,11,2418672,Vip
16986,11,3274353,SVip
16987,5,372411,Gold
16987,6,727867,Platinum
16987,10,1334895,Vip
16987,12,390992,Gold
16988,12,220457,Silver
16989,7,1499259,Vip
16989,9,124020,Silver
16989,10,173052,Silver
16989,11,115368,Silver
16989,12,69220,Silver
16990,5,312892,Gold
16992,2,736956,Platinum
16992,5,436213,Gold
16992,9,526497,Gold
16992,11,1122146,Vip
16996,3,423715,Gold
16996,4,578483,Gold
16996,8,595893,Gold
16996,11,725734,Platinum
16997,1,681720,Platinum
16997,2,545376,Gold
16998,2,157320,Silver
16998,5,344530,Gold
16998,7,13809,Silver
16999,9,429710,Gold
16999,11,417754,Gold
17001,1,655377,Platinum
17001,3,582433,Gold
17001,4,547998,Gold
17001,5,668347,Platinum
17001,6,713970,Platinum
17001,8,455703,Gold
17001,9,563555,Gold
17001,10,753038,Platinum
17001,11,625084,Platinum
17001,12,712624,Platinum
17002,2,896828,Platinum
17002,5,839844,Platinum
17002,9,874367,Platinum
17004,9,1582988,Vip
17004,10,710631,Platinum
17006,9,490768,Gold
17006,11,443922,Gold
17006,12,431860,Gold
17007,5,446806,Gold
17007,7,197017,Silver
17007,10,549728,Gold
17010,11,341489,Gold
17011,11,473533,Gold
17014,10,328711,Gold
17014,11,289748,Silver
17014,12,401375,Gold
17015,6,909921,Platinum
17015,9,1827499,Vip
17015,11,476469,Gold
17017,2,923503,Platinum
17017,3,1308832,Vip
17017,4,468394,Gold
17017,5,1033312,Vip
17017,6,1638680,Vip
17017,9,1424689,Vip
17017,10,569917,Gold
17017,11,2606792,Vip
17017,12,1102288,Vip
17018,1,707940,Platinum
17018,10,900394,Platinum
17019,1,473865,Gold
17019,3,639802,Platinum
17019,11,458238,Gold
17022,11,124108,Silver
17024,7,54625,Silver
17024,9,43700,Silver
17024,10,69220,Silver
17025,10,344006,Gold
17026,6,212696,Silver
17027,1,327924,Gold
17027,2,406287,Gold
17027,3,23073,Silver
17027,6,370576,Gold
17027,9,406112,Gold
17029,4,625784,Platinum
17029,8,625784,Platinum
17030,10,256728,Silver
17031,7,394960,Gold
17031,11,269891,Silver
17033,5,524924,Gold
17033,9,737725,Platinum
17034,2,247866,Silver
17034,9,389943,Gold
17034,11,665358,Platinum
17035,2,453623,Gold
17035,4,304186,Gold
17037,9,2215275,Vip
17038,11,196475,Silver
17040,7,786128,Platinum
17041,8,780289,Platinum
17041,11,560408,Gold
17042,4,463936,Gold
17042,5,388370,Gold
17042,7,324271,Gold
17042,8,422876,Gold
17042,12,212486,Silver
17043,3,305200,Gold
17043,6,262846,Silver
17043,10,1343949,Vip
17043,11,1121097,Vip
17044,11,1657943,Vip
17045,4,69832,Silver
17045,7,189483,Silver
17045,8,334025,Gold
17046,7,1122250,Vip
17047,5,1310003,Vip
17047,9,614369,Platinum
17048,1,451700,Gold
17048,3,877478,Platinum
17048,8,288332,Silver
17049,3,1616095,Vip
17049,5,1148890,Vip
17049,7,1214108,Vip
17049,8,577329,Gold
17049,9,1110312,Vip
17049,10,2235709,Vip
17049,11,1290338,Vip
17049,12,692208,Platinum
17050,2,1155323,Vip
17050,3,1444494,Vip
17050,4,1171736,Vip
17050,6,803643,Platinum
17050,9,993301,Platinum
17051,5,421075,Gold
17052,11,697609,Platinum
17053,8,871343,Platinum
17054,4,1070422,Vip
17054,5,535674,Gold
17054,7,504298,Gold
17054,11,260469,Silver
17058,4,1018594,Vip
17058,5,414171,Gold
17058,9,629682,Platinum
17059,3,780132,Platinum
17059,5,575109,Gold
17059,8,1292523,Vip
17059,11,1474070,Vip
17060,3,409451,Gold
17061,4,3494968,SVip
17061,5,2186433,Vip
17061,6,1174481,Vip
17061,7,575616,Gold
17061,8,712135,Platinum
17061,9,1002303,Vip
17062,1,179414,Silver
17063,2,558258,Gold
17063,6,616170,Platinum
17063,10,739578,Platinum
17063,11,640065,Platinum
17064,1,251624,Silver
17064,6,547910,Gold
17064,10,695791,Platinum
17068,1,974859,Platinum
17068,3,644225,Platinum
17068,4,1412471,Vip
17068,5,532003,Gold
17068,6,546687,Gold
17068,7,744560,Platinum
17068,8,361294,Gold
17068,9,953009,Platinum
17068,10,726591,Platinum
17068,11,541495,Gold
17069,4,856292,Platinum
17069,7,738914,Platinum
17069,9,984333,Platinum
17069,11,1137580,Vip
17070,8,531811,Gold
17071,2,539345,Gold
17071,3,357955,Gold
17071,4,486818,Gold
17071,6,440828,Gold
17071,7,626483,Platinum
17071,9,510066,Gold
17071,10,529032,Gold
17071,11,755415,Platinum
17073,8,793224,Platinum
17073,9,677175,Platinum
17073,10,569026,Gold
17073,11,488338,Gold
17075,1,330127,Gold
17075,2,653297,Platinum
17075,3,233305,Silver
17075,11,241311,Silver
17076,3,319359,Gold
17076,11,886026,Platinum
17078,11,661093,Platinum
17079,9,207662,Silver
17080,3,133407,Silver
17080,11,369352,Gold
17081,10,195601,Silver
17081,11,309413,Gold
17082,1,1113371,Vip
17082,11,2389358,Vip
17083,2,1741042,Vip
17083,8,716260,Platinum
17084,11,4803486,SVip
17085,2,408962,Gold
17085,4,427385,Gold
17085,8,607867,Platinum
17086,10,1122006,Vip
17086,11,1657698,Vip
17086,12,803835,Platinum
17088,3,1775670,Vip
17088,6,669973,Platinum
17088,9,616379,Platinum
17088,11,418261,Gold
17090,2,700598,Platinum
17090,4,326963,Gold
17090,9,1396931,Vip
17090,10,528595,Gold
17090,12,391621,Gold
17091,1,1039535,Vip
17091,4,883736,Platinum
17091,6,1050006,Vip
17091,9,1219387,Vip
17091,11,1197310,Vip
17091,12,787998,Platinum
17092,3,235805,Silver
17092,8,864246,Platinum
17092,9,623336,Platinum
17092,10,1377616,Vip
17094,1,527895,Gold
17095,1,547386,Gold
17095,2,403455,Gold
17095,11,1363789,Vip
17096,3,233340,Silver
17096,7,542666,Gold
17096,10,460790,Gold
17096,11,549885,Gold
17097,1,197384,Silver
17097,8,615103,Platinum
17097,11,298453,Silver
17097,12,251974,Silver
17100,11,1698601,Vip
17101,6,403053,Gold
17101,10,1169674,Vip
17101,11,1262056,Vip
17102,3,44574,Silver
17105,2,558311,Gold
17105,7,605472,Platinum
17107,3,2963227,Vip
17107,5,4233918,SVip
17107,7,3872257,SVip
17107,9,3786535,SVip
17107,11,4018057,SVip
17109,4,812103,Platinum
17109,10,190829,Silver
17109,11,537562,Gold
17110,6,285448,Silver
17111,10,404854,Gold
17114,1,245751,Silver
17114,2,223656,Silver
17114,4,227589,Silver
17114,5,79883,Silver
17114,6,79534,Silver
17114,7,195776,Silver
17114,11,199516,Silver
17114,12,148649,Silver
17115,4,541914,Gold
17115,6,529294,Gold
17115,12,392740,Gold
17117,2,203117,Silver
17118,1,274470,Silver
17119,10,956592,Platinum
17119,12,104285,Silver
17120,4,537440,Gold
17122,8,241783,Silver
17123,7,603584,Platinum
17124,6,514331,Gold
17125,10,402914,Gold
17126,2,523910,Gold
17126,7,852639,Platinum
17128,1,274593,Silver
17131,9,1380517,Vip
17131,10,861187,Platinum
17131,11,198223,Silver
17131,12,1865692,Vip
17133,3,1194618,Vip
17133,4,626221,Platinum
17133,6,2512085,Vip
17133,9,2899757,Vip
17133,11,1318953,Vip
17134,3,557087,Gold
17134,8,165186,Silver
17135,2,498127,Gold
17135,10,358444,Gold
17135,11,758841,Platinum
17138,3,665114,Platinum
17139,2,4613636,SVip
17139,3,1238737,Vip
17139,5,2373539,Vip
17139,6,1553919,Vip
17139,8,2197148,Vip
17139,9,2652659,Vip
17139,10,2050910,Vip
17139,11,1936993,Vip
17140,4,793801,Platinum
17142,4,1012091,Vip
17144,9,1041615,Vip
17144,12,679412,Platinum
17146,3,464321,Gold
17146,8,324953,Gold
17147,2,715806,Platinum
17147,5,985190,Platinum
17147,9,657580,Platinum
17147,11,638526,Platinum
17148,10,218290,Silver
17152,3,552193,Gold
17152,5,2401052,Vip
17153,11,373687,Gold
17154,9,575686,Gold
17155,6,250488,Silver
17155,11,189483,Silver
17157,6,282232,Silver
17157,12,275379,Silver
17158,4,497760,Gold
17158,11,993598,Platinum
17159,6,923730,Platinum
17159,9,696088,Platinum
17159,11,1070143,Vip
17160,4,2106462,Vip
17160,7,1814528,Vip
17160,8,1325071,Vip
17160,11,903453,Platinum
17162,2,741868,Platinum
17162,3,370139,Gold
17162,4,320146,Gold
17162,6,604755,Platinum
17162,7,521568,Gold
17162,11,440146,Gold
17163,9,215178,Silver
17163,11,297160,Silver
17164,3,1096223,Vip
17164,5,552525,Gold
17164,7,571945,Gold
17164,9,1303728,Vip
17164,11,788505,Platinum
17165,2,277372,Silver
17166,5,223027,Silver
17166,11,137655,Silver
17169,6,539572,Gold
17169,10,921370,Platinum
17171,2,393142,Gold
17172,9,555444,Gold
17173,7,808939,Platinum
17173,8,871343,Platinum
17173,10,1683428,Vip
17173,11,2246319,Vip
17173,12,973985,Platinum
17174,5,104705,Silver
17175,2,907351,Platinum
17175,6,528979,Gold
17175,7,543505,Gold
17175,10,543732,Gold
17176,5,535115,Gold
17179,4,428801,Gold
17179,6,390643,Gold
17180,1,429029,Gold
17180,4,537265,Gold
17180,10,404085,Gold
17181,10,147531,Silver
17183,8,576263,Gold
17183,10,2142820,Vip
17183,11,1884326,Vip
17183,12,1247687,Vip
17186,10,251712,Silver
17187,4,356504,Gold
17188,1,1592078,Vip
17188,6,682856,Platinum
17188,11,1152176,Vip
17189,8,274750,Silver
17190,5,340860,Gold
17190,10,436545,Gold
17191,3,543225,Gold
17191,6,620225,Platinum
17191,9,674395,Platinum
17191,11,930233,Platinum
17193,6,784082,Platinum
17193,9,522721,Gold
17193,10,1634659,Vip
17193,11,28911,Silver
17194,3,17480,Silver
17197,11,1770741,Vip
17198,11,298138,Silver
17201,10,506535,Gold
17203,10,4480543,SVip
17203,11,1742476,Vip
17204,3,1379014,Vip
17204,4,806264,Platinum
17204,6,549571,Gold
17205,10,671371,Platinum
17206,10,357011,Gold
17211,3,604493,Platinum
17211,4,224460,Silver
17211,6,368740,Gold
17211,10,732988,Platinum
17211,11,756884,Platinum
17212,3,396533,Gold
17213,1,561282,Gold
17213,7,1473668,Vip
17213,10,1750132,Vip
17214,2,493023,Gold
17214,4,277704,Silver
17214,9,437786,Gold
17214,10,343831,Gold
17217,4,198397,Silver
17218,1,296023,Silver
17218,5,302316,Gold
17218,9,720210,Platinum
17218,11,852464,Platinum
17218,12,189990,Silver
17219,11,199674,Silver
17220,1,559359,Gold
17220,3,726818,Platinum
17220,5,715858,Platinum
17220,7,648682,Platinum
17220,8,579584,Gold
17220,9,777003,Platinum
17220,10,496012,Gold
17220,11,513527,Gold
17221,11,231225,Silver
17221,12,353445,Gold
17222,10,574480,Gold
17223,2,216839,Silver
17226,2,687820,Platinum
17227,3,391377,Gold
17227,6,188084,Silver
17227,9,243758,Silver
17227,10,187228,Silver
17227,11,382829,Gold
17228,2,215755,Silver
17228,5,363933,Gold
17228,9,644522,Platinum
17228,10,755590,Platinum
17228,11,729842,Platinum
17229,7,275677,Silver
17229,9,281515,Silver
17230,2,1179900,Vip
17230,3,355543,Gold
17231,1,263913,Silver
17231,2,553923,Gold
17231,3,429343,Gold
17231,5,653856,Platinum
17231,6,673312,Platinum
17231,8,351470,Gold
17231,10,666110,Platinum
17231,11,1464526,Vip
17232,11,363653,Gold
17232,12,366608,Gold
17233,11,333658,Gold
17234,6,262007,Silver
17235,11,363863,Gold
17236,1,348428,Gold
17236,2,209340,Silver
17236,4,207050,Silver
17236,6,234074,Silver
17236,11,381763,Gold
17237,11,550078,Gold
17238,1,242185,Silver
17238,3,835421,Platinum
17238,5,630468,Platinum
17238,6,322663,Gold
17238,7,719704,Platinum
17238,9,462013,Gold
17238,10,494561,Gold
17238,11,1037735,Vip
17238,12,1109315,Vip
17239,1,668610,Platinum
17242,6,1240101,Vip
17242,8,743948,Platinum
17243,1,752688,Platinum
17243,2,1062521,Vip
17243,3,776374,Platinum
17243,4,814130,Platinum
17243,6,756883,Platinum
17243,7,736292,Platinum
17243,8,486905,Gold
17243,9,1174288,Vip
17243,10,724039,Platinum
17243,11,4560881,SVip
17243,12,1635393,Vip
17244,10,1669165,Vip
17245,5,299694,Silver
17247,11,489597,Gold
17248,8,557000,Gold
17250,3,284312,Silver
17250,12,383371,Gold
17252,6,589093,Gold
17252,8,20801,Silver
17253,11,311598,Gold
17254,11,295516,Silver
17254,12,178523,Silver
17255,2,189238,Silver
17255,10,320268,Gold
17256,1,223569,Silver
17256,8,195950,Silver
17259,7,372813,Gold
17262,3,1021706,Vip
17262,4,178296,Silver
17262,10,520904,Gold
17263,5,110893,Silver
17265,6,660464,Platinum
17265,7,300953,Gold
17266,7,197628,Silver
17266,12,320792,Gold
17267,8,554465,Gold
17268,4,483287,Gold
17268,7,61180,Silver
17268,8,790375,Platinum
17272,3,1149624,Vip
17272,5,1314076,Vip
17272,10,1292104,Vip
17274,11,188469,Silver
17277,1,1253350,Vip
17277,4,608880,Platinum
17278,4,430077,Gold
17279,10,328326,Gold
17282,2,1265377,Vip
17282,6,479930,Gold
17282,8,1200876,Vip
17284,1,1251760,Vip
17284,4,362255,Gold
17284,6,511674,Gold
17284,8,477151,Gold
17284,10,276953,Silver
17286,11,264594,Silver
17287,4,253879,Silver
17287,5,231435,Silver
17287,7,353218,Gold
17287,9,310951,Gold
17287,11,294992,Silver
17288,1,181022,Silver
17288,2,93343,Silver
17288,4,222520,Silver
17288,5,429798,Gold
17288,11,1317869,Vip
17289,6,287458,Silver
17289,11,1339964,Vip
17290,11,609754,Platinum
17290,12,286986,Silver
17291,2,962798,Platinum
17293,2,215371,Silver
17293,7,412213,Gold
17293,8,282931,Silver
17293,9,437594,Gold
17293,10,413069,Gold
17293,11,535325,Gold
17293,12,339339,Gold
17295,10,488321,Gold
17295,11,467834,Gold
17297,11,224058,Silver
17298,8,871238,Platinum
17299,6,265049,Silver
17299,8,203746,Silver
17299,9,519785,Gold
17299,11,159172,Silver
17301,11,285343,Silver
17302,2,319621,Gold
17302,5,210231,Silver
17302,8,626640,Platinum
17302,11,828586,Platinum
17306,1,1309147,Vip
17306,2,1052191,Vip
17306,3,1868751,Vip
17306,5,789571,Platinum
17306,6,2235657,Vip
17306,7,1813445,Vip
17306,8,1068447,Vip
17306,9,1892944,Vip
17306,11,2491022,Vip
17309,9,144647,Silver
17311,1,972692,Platinum
17311,9,1448025,Vip
17312,7,1126236,Vip
17313,11,4070812,SVip
17314,1,356242,Gold
17314,2,633475,Platinum
17314,3,385958,Gold
17314,6,903803,Platinum
17314,7,354616,Gold
17314,10,1172261,Vip
17314,11,612446,Platinum
17315,1,911354,Platinum
17315,2,766935,Platinum
17315,3,1295145,Vip
17315,4,523700,Gold
17315,5,925163,Platinum
17315,6,459042,Gold
17315,7,1025761,Vip
17315,8,1537925,Vip
17315,9,994262,Platinum
17315,10,719808,Platinum
17315,11,1315282,Vip
17315,12,314814,Gold
17317,9,3544839,SVip
17317,10,1000555,Vip
17320,4,802646,Platinum
17320,8,507828,Gold
17321,10,1076610,Vip
17321,12,72105,Silver
17323,2,247674,Silver
17323,5,261116,Silver
17323,6,236626,Silver
17323,8,182683,Silver
17323,10,277617,Silver
17323,11,378879,Gold
17324,1,1005414,Vip
17324,11,496869,Gold
17325,3,169206,Silver
17329,1,425393,Gold
17329,11,489003,Gold
17330,10,463045,Gold
17330,11,173052,Silver
17331,8,306249,Gold
17333,9,863949,Platinum
17334,2,536670,Gold
17337,2,1729436,Vip
17337,4,803206,Platinum
17337,5,872654,Platinum
17337,7,57596,Silver
17338,1,1347271,Vip
17338,2,1923237,Vip
17338,4,1192485,Vip
17338,5,524487,Gold
17338,7,1042384,Vip
17338,8,1654901,Vip
17338,11,2324175,Vip
17339,9,320513,Gold
17340,4,1459020,Vip
17340,5,1062329,Vip
17340,7,2089069,Vip
17340,8,1041318,Vip
17340,9,1513505,Vip
17340,11,6806344,SVip
17341,7,464408,Gold
17344,10,275519,Silver
17345,5,219164,Silver
17345,9,272338,Silver
17345,11,416915,Gold
17346,2,179379,Silver
